S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
1149,9,1884,2931,156,8418,366,81,906,771,561,0,9,81,36,0,0,0,1157.2,2099.830697937336,2424.5,2860.0220715931546,312.3333333333333,333.4139902416947,0.0,0.0
1221,9,1077,2211,978,4626,366,81,675,742,561,0,9,93,48,0,0,21,846.4666666666667,1172.479018528216,1687.0,1461.7294551318312,286.1111111111111,285.9146898579071,7.0,9.899494936611665
453,27,966,1575,555,3546,375,81,675,633,487,0,63,153,81,147,0,21,644.6666666666666,877.2130616649275,1187.0,1158.1627692168315,283.1111111111111,247.9338820664558,56.0,64.91532946846992
1344,129,873,744,639,2802,348,64,564,753,618,0,63,243,99,72,0,0,618.8666666666667,688.8771411184692,1088.5,845.4952690583194,305.77777777777777,263.2167580690771,24.0,33.94112549695428
924,129,630,405,627,1686,324,48,549,603,504,0,190,162,48,48,0,21,455.26666666666665,420.2384191014535,733.5,489.7164996199332,269.77777777777777,220.08421508230677,23.0,19.6468827043885
585,186,483,459,690,1254,237,69,549,852,423,0,378,276,36,30,0,21,431.8,322.5066821013171,609.5,326.7173855184324,313.3333333333333,259.0409663011282,17.0,12.569805089976535
552,567,447,480,732,1290,189,90,535,852,462,0,366,267,60,9,0,0,459.26666666666665,323.59202022849007,678.0,288.16141310036636,313.44444444444446,256.9072946116777,3.0,4.242640687119285
669,369,393,378,777,750,189,213,465,777,462,0,648,267,51,108,0,9,427.2,247.39555371914025,556.0,179.10332213557626,341.3333333333333,249.37833818428487,39.0,48.92851929090027
645,813,240,282,861,606,288,213,465,561,484,0,618,285,60,117,0,9,428.06666666666666,249.57603161272428,574.5,238.87706043067425,330.44444444444446,204.80945676468878,42.0,53.16013544000805
528,462,276,174,375,546,390,240,465,489,531,0,618,306,114,78,0,0,367.6,172.4408304317745,393.5,134.39215006837267,350.3333333333333,191.76432294761074,26.0,36.76955262170047
486,498,315,312,597,438,390,243,465,504,333,0,555,273,144,78,0,9,370.2,156.81632568071475,441.0,101.76443386566841,323.0,168.85496735364347,29.0,34.84250278036869
420,522,294,204,438,378,330,486,465,369,192,0,435,354,45,237,0,9,328.8,150.76126823557834,376.0,102.80077820717118,297.3333333333333,168.40691461127386,82.0,109.66312051004202
432,477,345,441,285,252,171,561,465,369,357,0,429,531,69,276,0,9,345.6,158.1892537437357,372.0,83.74962686484042,328.0,190.41008376659047,95.0,128.03905654135383
417,318,315,354,384,204,171,480,483,408,357,0,264,387,141,225,0,0,312.2,129.8158695999838,332.0,67.43144666993287,299.0,156.90761613127643,75.0,106.06601717798213
342,198,558,195,291,294,381,480,483,297,429,0,222,285,96,243,0,21,303.4,145.31015105628376,313.0,121.69634341261039,297.0,158.79546593023366,88.0,109.93634521849451
444,303,525,174,465,105,387,340,475,387,495,0,222,276,63,213,0,0,310.73333333333335,161.03517904137868,336.0,155.3061492665374,293.8888888888889,162.57678148045375,71.0,100.40916292848975
228,177,462,150,546,69,216,201,324,330,399,0,291,588,69,135,0,0,270.0,168.11781583163636,272.0,172.35138525698017,268.6666666666667,165.2217365307066,45.0,63.63961030678928
432,78,285,111,423,282,198,351,324,240,312,0,393,552,117,111,0,9,273.2,146.12788919299422,268.5,136.71960356876406,276.3333333333333,151.99634498529525,40.0,50.33885179461288
603,189,339,168,393,243,237,288,243,240,195,0,306,249,162,93,0,18,257.0,126.72963347220728,322.5,148.2877270713932,213.33333333333334,85.67898744084741,37.0,40.27406113120453
606,333,309,591,483,405,237,213,174,309,195,0,399,375,114,66,0,18,316.2,163.0146005730775,454.5,116.03124579181248,224.0,118.5833040524677,28.0,27.85677655436824
876,159,165,261,522,312,360,213,174,342,181,0,357,363,153,195,0,9,295.8666666666667,197.04005233003318,382.5,251.6589954680738,238.11111111111111,118.94204419188031,68.0,89.87769467448528
585,237,267,294,381,237,162,343,217,303,210,0,357,306,234,186,0,9,275.53333333333336,121.4912159604782,333.5,122.55304973765443,236.88888888888889,104.18193962107769,65.0,85.63877626402656
411,183,246,150,165,339,171,201,114,225,78,0,310,357,108,138,0,72,203.86666666666667,109.15057896726378,249.0,96.23408959407264,173.77777777777777,106.86000995880106,70.0,56.356011214421486
561,231,228,108,153,426,72,306,114,165,159,0,330,495,126,321,0,63,231.6,156.23904761614492,284.5,158.62613277767318,196.33333333333334,144.22282143344103,128.0,138.87404365107253
426,105,204,81,165,336,126,393,108,165,195,0,282,375,150,252,0,0,207.4,122.60114191964121,219.5,123.63757519459851,199.33333333333334,121.23622487615746,84.0,118.79393923933998
279,192,201,339,147,270,126,204,132,229,195,0,408,339,69,78,0,21,208.66666666666666,104.22326462402187,238.0,64.1248781675256,189.11111111111111,120.02818599020301,33.0,32.95451410656816
324,159,192,246,138,273,201,204,132,288,268,0,315,321,48,27,0,63,207.26666666666668,95.07783945565632,222.0,65.19969325081216,197.44444444444446,109.50404468543222,30.0,25.80697580112788
387,324,273,126,270,150,381,292,135,192,189,0,315,369,39,156,0,42,229.46666666666667,118.0021845372176,255.0,91.6515138991168,212.44444444444446,129.93512151250383,66.0,65.90902821313632
312,345,75,117,183,183,303,246,153,69,93,0,289,390,27,165,0,0,185.66666666666666,118.62358768624205,202.5,97.14550941757422,174.44444444444446,129.79309270365755,55.0,77.78174593052023
312,186,114,75,183,216,225,321,153,252,123,0,252,174,18,138,0,0,173.6,92.5431791111587,181.0,75.43208866258443,168.66666666666666,102.0762242422571,46.0,65.05382386916237
207,96,213,237,315,408,117,297,127,252,54,0,135,108,87,105,0,0,176.86666666666667,107.07310067840983,246.0,96.77809669548166,130.77777777777777,86.90963094282063,35.0,49.49747468305833
225,195,63,279,393,267,117,159,120,261,54,0,165,276,192,57,0,0,184.4,100.27282782488982,237.0,99.31767214348109,149.33333333333334,84.30631978419859,19.0,26.870057685088806
300,324,81,51,333,114,157,159,120,183,94,0,102,273,114,36,0,0,160.33333333333334,98.99674517657414,200.5,120.29235220910762,133.55555555555554,69.96048267273797,12.0,16.97056274847714
465,186,192,30,54,162,174,205,84,36,159,0,102,300,72,93,0,0,148.06666666666666,115.58861920141139,181.5,141.47526285538402,125.77777777777777,87.64927302452881,31.0,43.840620433565945
507,123,183,42,258,180,183,267,39,69,75,0,124,429,60,102,0,0,169.26666666666668,140.5534141251013,215.5,145.91864171516949,138.44444444444446,127.88893715608704,34.0,48.08326112068523
255,171,129,303,369,126,108,324,39,51,21,0,90,345,9,84,0,0,156.0,125.99523800525161,225.5,90.96840110719766,109.66666666666667,124.79672360371575,28.0,39.59797974644666
225,213,225,123,255,165,135,123,57,51,84,0,75,180,21,84,0,0,128.8,77.40904339933417,201.0,43.95452195167182,80.66666666666667,53.91557185905468,28.0,39.59797974644666
297,219,219,165,249,261,135,306,144,111,84,0,105,102,39,45,0,0,162.4,89.73873188317293,235.0,41.08527716834828,114.0,80.24961059095551,15.0,21.213203435596427
435,243,84,54,105,93,144,306,144,135,81,0,54,168,42,48,0,0,139.2,109.56532298131559,169.0,133.26289806243898,119.33333333333333,84.74405911658678,16.0,22.627416997969522
162,282,75,69,78,93,108,250,124,96,93,0,54,258,9,48,0,0,116.73333333333333,83.04734927872305,126.5,76.23811382766496,110.22222222222223,86.68304688509716,16.0,22.627416997969522
183,447,153,108,150,63,99,102,93,135,108,0,108,180,9,18,0,9,129.2,99.10882907188441,184.0,123.62847568420473,92.66666666666667,53.3374998372523,9.0,7.3484692283495345
285,303,174,84,186,159,99,111,93,120,87,0,168,135,42,18,0,9,136.4,78.36734013605412,198.5,75.08828137599102,95.0,46.8187996428785,9.0,7.3484692283495345
330,96,132,63,111,141,192,276,63,120,9,0,66,120,114,18,0,0,122.2,86.0079066132876,145.5,86.30324443495736,106.66666666666667,82.22057055398133,6.0,8.48528137423857
234,192,81,27,87,57,192,141,39,118,9,0,219,189,114,18,0,0,113.26666666666667,75.82301028638264,113.0,74.28997240543302,113.44444444444444,76.82752850250012,6.0,8.48528137423857
153,225,108,63,102,81,123,141,39,30,22,0,228,51,63,0,0,9,95.26666666666667,66.81563356647072,122.0,53.74011537017761,77.44444444444444,68.71052177410049,3.0,4.242640687119285
192,72,102,102,129,60,108,132,28,42,18,0,228,87,30,9,0,0,88.66666666666667,61.95876765147035,109.5,43.119021324700775,74.77777777777777,68.38417259664985,3.0,4.242640687119285
141,57,231,114,123,39,135,165,108,72,18,0,192,96,18,78,0,0,100.6,64.99107631052128,117.5,62.315728351676995,89.33333333333333,64.29273330288234,26.0,36.76955262170047
114,48,405,21,18,21,81,132,108,39,144,0,99,138,18,9,0,0,92.4,96.45019440104824,104.5,138.44944925856512,84.33333333333333,50.624982853220686,3.0,4.242640687119285
162,474,249,0,57,72,36,207,58,39,141,0,81,186,48,60,0,0,120.66666666666667,119.81077673657833,169.0,158.10755832660246,88.44444444444444,68.28878403289488,20.0,28.284271247461902
150,210,57,30,9,96,36,141,186,111,141,0,120,171,48,243,0,30,100.4,64.68570166582411,92.0,69.83552104767315,106.0,60.36555309114628,91.0,108.17578287213826
123,102,114,30,36,75,76,141,186,126,97,0,129,138,51,189,0,30,94.93333333333334,48.29695182468099,80.0,36.40054944640259,104.88888888888889,52.502792400752774,73.0,82.93370846646133
99,126,186,18,54,186,27,124,97,66,78,0,129,222,63,48,0,0,98.33333333333333,62.67127642619774,111.5,62.6039136156838,89.55555555555556,61.1611916007585,16.0,22.627416997969522
93,78,102,30,27,159,72,111,63,30,192,0,165,159,63,36,0,9,89.6,56.17686356499444,81.5,45.0804835821445,95.0,61.90315016216864,15.0,15.297058540778355
144,207,123,63,18,81,90,120,63,63,132,0,126,132,141,69,0,9,100.2,51.64649068426625,106.0,60.76183012385325,96.33333333333333,44.1235638733873,26.0,30.62678566222711
141,171,72,63,36,96,81,99,61,63,18,0,90,87,90,60,0,0,77.86666666666666,41.6202941951266,96.5,46.39234850705448,65.44444444444444,32.656839035682395,20.0,28.284271247461902
141,219,63,9,111,18,81,57,9,58,18,0,123,114,0,27,0,0,68.06666666666666,61.50606112860387,93.5,73.12489316231512,51.111111111111114,44.96033917538247,9.0,12.727922061357855
102,90,93,42,159,42,94,57,9,123,24,0,135,57,9,84,0,0,69.06666666666666,47.493812462490546,88.0,39.786932528155525,56.44444444444444,48.0187720494371,28.0,39.59797974644666
90,81,96,213,270,60,36,103,15,51,0,0,135,18,9,69,0,0,78.46666666666667,76.0489900583097,135.0,77.88452991448301,40.77777777777778,45.21007207784512,23.0,32.526911934581186
78,9,168,180,192,102,18,78,33,159,30,0,103,198,0,87,0,0,89.86666666666666,71.3712049000778,121.5,65.17092910186258,68.77777777777777,67.42696094092032,29.0,41.012193308819754
153,30,168,156,93,114,18,213,33,87,105,0,45,189,21,27,0,0,95.0,66.68433099312011,119.0,47.51841748206689,79.0,72.56721022610694,9.0,12.727922061357855
99,18,96,147,156,105,9,162,52,87,18,0,45,63,9,27,0,9,71.06666666666666,53.883165790027185,103.5,44.791182167922294,49.44444444444444,48.29794362107658,12.0,11.224972160321824
87,18,27,9,45,72,9,69,39,69,18,0,27,63,18,36,0,30,38.0,26.735743864721623,43.0,28.337254630609507,34.666666666666664,25.064361596143282,22.0,15.748015748023622
78,18,9,21,27,39,13,69,39,108,39,0,36,96,27,54,0,39,41.266666666666666,31.105126408502006,32.0,22.494443758403985,47.44444444444444,34.34825278141236,31.0,22.759613353482084
69,27,84,63,36,30,45,105,36,87,51,0,36,99,9,45,0,39,51.8,30.72067707587188,51.5,21.592822881689184,52.0,35.52463933666322,28.0,19.949937343260004
69,63,135,60,57,30,18,99,45,66,30,0,49,54,9,18,0,9,52.266666666666666,33.197322515862965,69.0,31.984371183438952,41.111111111111114,29.045728102212454,9.0,7.3484692283495345
39,54,117,39,30,51,72,81,45,9,27,0,9,51,0,18,0,9,41.6,31.039329889673844,55.0,28.861739379323623,32.666666666666664,29.169999809545576,9.0,7.3484692283495345
18,72,18,60,18,9,90,81,42,9,18,0,9,51,51,36,0,18,36.4,28.373226816842667,32.5,24.150569351466643,39.0,30.59411708155671,18.0,14.696938456699069
72,105,48,48,27,21,90,42,39,25,18,0,0,30,39,27,0,0,40.266666666666666,28.776070305415615,53.5,28.324018076537094,31.444444444444443,25.508652610921875,9.0,12.727922061357855
63,9,27,90,18,123,58,42,39,27,22,0,36,63,9,9,0,9,41.733333333333334,32.057171151276314,55.0,41.19465984809196,32.888888888888886,19.643740560541836,6.0,4.242640687119285
90,27,18,27,78,132,36,45,19,105,18,0,36,54,0,9,0,9,45.666666666666664,37.72826821127923,62.0,41.48493702538308,34.77777777777778,30.4732224083804,6.0,4.242640687119285
90,207,9,18,96,18,18,18,30,42,9,0,31,177,0,18,0,21,50.86666666666667,62.05681984189077,73.0,69.42621983083913,36.111111111111114,51.58260784507474,13.0,9.273618495495704
69,282,39,0,174,0,0,36,30,39,9,0,45,141,30,9,0,0,59.6,77.20259063010775,94.0,102.52316811335865,36.666666666666664,40.144184579532265,3.0,4.242640687119285
144,102,66,0,117,9,27,57,19,39,189,0,36,27,27,0,0,0,57.266666666666666,54.41135502407155,73.0,53.68426212587819,46.77777777777778,52.325429929279615,0.0,0.0
84,9,120,0,36,27,27,102,42,36,189,0,36,30,27,9,0,0,51.0,49.92394215203763,46.0,42.555845661906424,54.333333333333336,54.026742349404046,3.0,4.242640687119285
42,18,102,0,18,18,40,102,42,30,108,0,36,30,0,0,0,0,39.06666666666667,35.37883862172728,33.0,33.18132004607411,43.111111111111114,36.21063209256654,0.0,0.0
126,129,0,0,18,30,54,51,25,39,18,0,36,87,0,0,0,0,40.86666666666667,41.26478186325747,50.5,55.43690106779058,34.44444444444444,26.192073063391234,0.0,0.0
144,120,18,0,48,9,27,60,21,27,18,0,36,78,9,9,0,0,41.0,41.564407850948626,56.5,55.81442465886395,30.666666666666668,23.142073276946373,3.0,4.242640687119285
78,9,9,9,39,60,27,60,21,39,9,0,18,0,0,18,0,0,25.2,23.96998122652581,34.0,27.422618401604176,19.333333333333332,19.241159586215748,6.0,8.48528137423857
27,9,27,0,48,51,27,63,21,39,9,0,18,0,9,0,0,0,23.2,19.177069640588993,27.0,18.57417562100671,20.666666666666668,19.154343864744856,0.0,0.0
30,21,63,0,66,9,27,81,39,19,9,0,9,18,9,9,0,0,26.666666666666668,24.247794859647662,31.5,25.144581921360317,23.444444444444443,23.075292756592905,3.0,4.242640687119285
