S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
306,228,126,114,246,144,108,372,121,159,69,108,222,225,48,36,0,27,173.06666666666666,87.58650327279629,194.0,70.6257743320383,159.11111111111111,94.72820117982518,21.0,15.297058540778355
423,306,285,57,453,333,108,183,93,210,69,96,201,354,81,36,0,18,216.8,129.68176433099606,309.5,128.05955645714224,155.0,86.87922651589389,18.0,14.696938456699069
519,348,342,48,168,228,157,183,93,111,55,84,243,447,204,36,0,9,215.33333333333334,137.61718238973245,275.5,149.74394812479068,175.22222222222223,112.21881182936782,15.0,15.297058540778355
369,273,267,111,204,126,162,336,178,93,60,141,243,273,132,54,0,0,197.86666666666667,88.87434325433233,225.0,89.48184173339304,179.77777777777777,83.71615771001674,18.0,25.45584412271571
207,345,174,60,339,108,192,321,192,84,129,198,216,369,0,36,0,0,195.6,106.7494262279662,205.5,107.2019122963765,189.0,105.93394168065305,12.0,16.97056274847714
141,375,228,60,402,150,165,141,192,72,171,108,102,414,0,18,0,63,181.4,120.68239308200678,226.0,124.99199974398361,151.66666666666666,107.92693001388591,27.0,26.49528259898354
258,87,267,210,249,261,72,225,126,72,147,18,63,228,39,36,0,81,154.8,88.1190104347524,222.0,63.166446789415026,110.0,72.55342858886821,39.0,33.13608305156178
312,345,252,174,96,321,72,354,99,126,147,60,129,174,207,18,0,9,191.2,98.38577132898843,250.0,88.88756943465155,152.0,83.80930735902786,9.0,7.3484692283495345
312,348,162,111,117,201,109,354,99,285,123,102,198,219,231,30,0,0,198.06666666666666,88.29078220415892,208.5,91.53278101314305,191.11111111111111,85.35604443147336,10.0,14.142135623730951
249,483,168,75,108,228,120,256,64,231,216,243,198,255,30,39,0,0,194.93333333333334,106.77981498808138,218.5,133.12494131454105,179.22222222222223,81.06345632044864,13.0,18.384776310850235
249,426,96,39,60,126,147,99,60,159,195,384,132,264,18,18,0,0,163.6,117.0275181314207,166.0,134.3837787830064,162.0,103.82677881933928,6.0,8.48528137423857
240,201,123,48,114,156,162,120,60,162,90,315,54,306,75,84,0,0,148.4,82.63074488348752,147.0,62.0644825967316,149.33333333333334,93.85923266016805,28.0,39.59797974644666
219,267,147,39,138,231,126,171,69,162,48,246,45,264,105,27,0,0,151.8,77.81362348586525,173.5,75.46688015281936,137.33333333333334,75.97075460699043,9.0,12.727922061357855
189,231,177,69,129,285,126,150,39,112,48,181,63,231,30,57,0,0,137.33333333333334,75.66035215942951,180.0,69.0869017976635,108.88888888888889,65.84906047493843,19.0,26.870057685088806
207,189,144,48,36,126,244,150,39,177,58,117,120,213,57,48,0,9,128.33333333333334,66.68199823707212,125.0,64.59102104782058,130.55555555555554,67.94950921433602,19.0,20.83266665599966
111,168,168,54,258,51,108,175,61,117,78,78,120,156,99,0,0,18,120.13333333333334,54.634380709911554,135.0,72.4568837309472,110.22222222222223,35.061145882832804,6.0,8.48528137423857
69,39,207,0,153,54,108,108,66,153,27,39,126,30,33,0,0,9,80.8,56.99964912172705,87.0,70.76015828133795,76.66666666666667,45.10235273488759,3.0,4.242640687119285
108,18,81,45,105,102,126,129,66,174,60,45,63,138,9,27,0,21,84.6,45.1025498170558,76.5,33.88583774971485,90.0,50.51732376126036,16.0,11.575836902790225
150,60,126,99,348,72,144,117,52,174,60,51,138,117,0,63,0,21,113.86666666666666,77.42511794559236,142.5,96.80521680157531,94.77777777777777,53.222338204466524,28.0,26.19160170741759
180,39,111,147,399,60,144,45,30,108,60,108,102,48,9,54,0,9,106.0,91.46584061823299,156.0,118.76868274086398,72.66666666666667,41.97088938247027,21.0,23.62202362203543
87,282,102,18,57,96,144,45,30,63,54,165,72,51,36,18,0,9,86.8,65.38317826474942,107.0,83.2586331859946,73.33333333333333,45.27937965809848,9.0,7.3484692283495345
96,231,45,0,84,78,135,120,60,117,30,109,72,39,18,0,0,0,82.26666666666667,55.3467453625073,89.0,70.96477999684069,77.77777777777777,41.20349979142219,0.0,0.0
66,135,57,54,84,18,63,216,129,36,9,54,72,231,0,18,0,0,81.6,66.50894676658172,69.0,35.4964786985977,90.0,79.724525711979,6.0,8.48528137423857
150,171,108,72,36,93,99,102,129,66,18,46,54,132,18,18,0,21,86.26666666666667,45.61500727708908,105.0,45.43126676640219,73.77777777777777,41.2547041836922,13.0,9.273618495495704
228,315,126,27,72,162,63,93,96,66,27,39,45,36,9,9,0,0,93.6,81.51466125796021,155.0,95.82275303913993,52.666666666666664,27.644569488820444,3.0,4.242640687119285
348,132,54,27,45,108,63,111,81,57,27,61,141,117,0,27,0,0,91.46666666666667,79.36822762009717,119.0,108.70142593360954,73.11111111111111,42.1806813190969,9.0,12.727922061357855
324,9,45,120,18,105,105,111,81,72,27,84,150,66,0,36,0,9,87.8,76.12726187115888,103.5,106.89363872560425,77.33333333333333,42.0423067344735,15.0,15.297058540778355
141,9,117,102,75,105,18,106,40,51,39,42,150,126,0,9,0,9,74.73333333333333,47.854594577973614,91.5,41.776189390608614,63.55555555555556,48.3829885419133,6.0,4.242640687119285
216,75,102,9,75,144,27,144,9,27,177,0,97,93,54,9,0,0,83.26666666666667,63.08984774818282,103.5,64.3603138587748,69.77777777777777,58.45944040819674,3.0,4.242640687119285
162,66,105,21,165,129,72,153,9,120,51,9,54,66,42,27,0,9,81.6,52.182755772381356,108.0,51.55579501860097,64.0,44.63182720884279,12.0,11.224972160321824
36,39,87,63,45,135,72,108,34,120,120,18,84,60,18,18,0,9,69.26666666666667,37.18864820823091,67.5,34.80301711058971,70.44444444444444,38.65261558236421,9.0,7.3484692283495345
87,66,105,78,180,39,72,192,90,84,120,13,129,111,0,0,0,81,91.06666666666666,51.181333402803105,92.5,44.0028408173836,90.11111111111111,55.43253045007747,27.0,38.18376618407357
162,69,66,63,162,9,58,192,90,9,78,9,90,123,0,0,0,9,78.66666666666667,58.098383989765345,88.5,55.769615383289135,72.11111111111111,58.69212410621007,3.0,4.242640687119285
81,93,45,18,78,51,138,132,45,0,18,15,90,117,9,9,0,51,62.0,44.34410896612987,61.0,25.553864678361276,62.666666666666664,53.29998957681782,20.0,22.22611077089287
48,138,54,51,231,51,111,90,9,9,0,21,63,69,30,0,0,30,65.0,57.79619364629474,95.5,68.44158092855541,44.666666666666664,37.56180092712394,10.0,14.142135623730951
66,78,45,51,201,18,27,78,9,30,0,10,36,60,30,78,0,9,49.266666666666666,46.95596045468799,76.5,58.704769823243495,31.11111111111111,23.52041403851577,29.0,34.84250278036869
48,90,237,18,69,48,18,18,9,30,9,0,45,51,9,78,0,39,46.6,56.45387497771964,85.0,71.42828571371429,21.0,16.492422502470642,39.0,31.843366656181317
102,57,351,18,66,9,18,48,33,69,9,4,45,9,27,0,0,30,57.666666666666664,82.92298970865811,100.5,116.19918244118588,29.11111111111111,20.501731333092845,10.0,14.142135623730951
36,18,189,30,27,165,45,48,33,192,9,9,27,219,18,0,0,0,71.0,73.95403978147509,77.5,70.89605066574583,66.66666666666667,75.61451947579614,0.0,0.0
120,0,84,156,45,198,45,75,49,117,18,13,27,111,9,9,0,9,71.13333333333334,56.85404314753896,100.5,66.356989081784,51.55555555555556,38.646865939084634,6.0,4.242640687119285
135,72,108,156,102,63,72,93,9,9,9,18,49,78,0,9,0,9,64.86666666666666,47.29463206561842,106.0,32.57299494980466,37.44444444444444,33.77412260925058,6.0,4.242640687119285
81,36,87,30,75,39,117,42,9,27,0,9,72,27,0,0,0,30,43.4,34.13268228545773,58.0,23.40939982143925,33.666666666666664,36.59993928349548,10.0,14.142135623730951
231,42,87,51,48,78,165,0,9,27,0,0,36,18,0,9,0,30,52.8,64.04186130961529,89.5,65.34714989959394,28.333333333333332,49.92216163411017,13.0,12.569805089976535
210,54,66,18,96,30,165,93,0,18,0,0,27,27,21,9,0,0,55.0,60.29593684486542,79.0,63.72597586541927,39.0,52.076866265166146,3.0,4.242640687119285
48,0,18,39,120,48,91,93,0,0,0,0,36,63,33,0,0,0,39.266666666666666,37.424531467415264,45.5,37.486664295453124,35.111111111111114,36.801100359287105,0.0,0.0
60,9,18,9,90,30,18,129,15,54,18,70,36,39,0,0,0,0,39.666666666666664,34.284431192922284,36.0,29.748949561287034,42.111111111111114,36.79808100203187,0.0,0.0
42,90,9,42,39,72,63,87,63,84,27,141,27,117,0,0,0,0,60.2,37.98631332466998,49.0,25.84569596664017,67.66666666666667,42.66406242052229,0.0,0.0
30,153,9,51,39,36,36,75,63,18,9,211,9,108,21,9,0,0,57.86666666666667,56.32153722649583,53.0,46.46504062195577,61.111111111111114,61.815935457964315,3.0,4.242640687119285
81,90,36,18,90,42,18,48,51,18,33,282,18,72,9,9,0,0,60.4,64.89869027954262,59.5,28.587584717845612,61.0,80.46117075956576,3.0,4.242640687119285
72,84,78,99,99,42,18,57,60,9,33,145,27,21,9,0,0,0,56.86666666666667,38.12412476226685,79.0,19.339079605813716,42.111111111111114,40.357966154140684,0.0,0.0
39,111,96,30,9,9,22,57,60,75,16,9,18,9,213,0,0,0,51.53333333333333,53.7610350429462,49.0,40.23679907746142,53.22222222222222,61.07877932597063,0.0,0.0
30,99,18,9,0,0,9,52,51,54,0,9,18,30,213,9,0,0,39.46666666666667,53.36524045564575,26.0,34.27827300200522,48.44444444444444,61.33172300623536,3.0,4.242640687119285
