S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
660,642,327,336,450,774,459,478,355,681,585,312,660,654,0,0,0,0,491.53333333333336,196.11658664058876,531.5,170.39732979128516,464.8888888888889,207.2949827577677,0.0,0.0
510,498,327,255,525,465,525,741,333,423,504,262,583,621,0,0,0,0,438.1333333333333,174.20480922051362,430.0,102.06860437960343,443.55555555555554,208.71038472332427,0.0,0.0
720,549,423,123,546,390,477,645,333,282,336,213,459,726,0,51,0,0,414.8,202.18447022459466,458.5,183.8212446916841,385.6666666666667,208.52391283069244,17.0,24.041630560342615
615,360,396,180,243,366,348,381,429,216,321,199,297,726,0,51,0,0,338.46666666666664,168.6297192733897,360.0,136.89777207829206,324.1111111111111,185.429498099499,17.0,24.041630560342615
354,456,399,180,180,462,348,276,522,203,321,186,297,637,0,0,0,0,321.4,155.73815631801133,338.5,117.75928838100204,310.0,175.65369971117096,0.0,0.0
423,702,522,178,297,510,241,276,522,190,294,144,312,450,0,9,0,0,337.4,176.34919903418898,438.6666666666667,168.14643089349894,269.8888888888889,146.93040260571172,3.0,4.242640687119285
510,357,408,176,348,285,219,318,322,171,288,102,312,324,0,9,0,0,276.0,121.75275493118558,347.3333333333333,102.85534610423623,228.44444444444446,109.54259558232852,3.0,4.242640687119285
549,345,294,252,327,243,237,378,120,168,153,162,369,333,0,9,0,0,262.0,127.81862149154951,335.0,102.46462804304713,213.33333333333334,119.61976796871363,3.0,4.242640687119285
462,405,486,120,333,288,417,321,120,159,81,222,477,333,0,9,0,9,281.6,151.28198835287697,349.0,123.2152587953294,236.66666666666666,151.57469739006208,6.0,4.242640687119285
420,324,303,105,207,228,255,432,219,180,81,130,369,192,0,0,9,0,229.66666666666666,120.09366714731003,264.5,99.39944667854041,206.44444444444446,126.89550478958058,3.0,4.242640687119285
