S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
234,18,0,78,27,0,0,21,9,6,30,132,0,144,18,147,0,18,47.8,67.11303897157391,59.5,82.31190679361036,40.0,53.27288240746881,55.0,65.46754921333164
225,39,9,0,27,0,0,21,9,12,34,70,9,108,66,198,0,27,41.93333333333333,57.38927503365841,50.0,79.5361553005927,36.55555555555556,34.63495700753186,75.0,87.66983517721475
54,21,0,30,57,21,0,10,4,30,9,9,9,108,93,9,0,30,30.333333333333332,32.370082209074205,30.5,19.85572965166478,30.22222222222222,38.51631047802354,13.0,12.569805089976535
0,9,9,60,48,27,0,0,0,21,0,4,4,18,27,99,66,9,15.133333333333333,18.04759140593436,25.5,21.96019125599775,8.222222222222221,10.097059833632295,58.0,37.17526059088221
21,9,0,51,9,18,0,0,0,9,0,0,0,30,27,99,75,9,11.6,14.650597257449949,18.0,16.24807680927192,7.333333333333333,11.671427600007732,61.0,38.05259518088089
135,0,0,33,9,9,0,0,45,9,0,0,0,21,27,18,0,0,19.2,33.88450973527579,31.0,47.80167361086848,11.333333333333334,15.347819244295117,6.0,8.48528137423857
114,0,30,0,0,42,0,0,81,4,0,0,0,9,18,27,9,21,19.866666666666667,33.38835458991986,31.0,40.607881008493905,12.444444444444445,24.91813757580838,19.0,7.483314773547883
0,42,486,0,18,51,18,0,81,18,4,0,0,9,93,9,0,9,54.666666666666664,118.88743508976135,99.5,173.9173654354274,24.77777777777778,34.04173183274963,6.0,4.242640687119285
18,21,855,0,18,6240,27,0,40,0,0,0,0,21,93,0,0,9,488.8666666666667,1551.2634363282368,1192.0,2278.3228480617054,20.11111111111111,29.399336517246798,3.0,4.242640687119285
135,9,1452,30,39,15354,36,21,9,27,0,562,13,63,9,18,30,9,1183.9333333333334,3805.009723450855,2836.5,5621.387039690471,82.22222222222223,170.54343062221736,19.0,8.602325267042627
177,9,87,27,9,23058,45,210,9,48,0,1125,114,96,9,9,30,39,1668.2,5723.077333043822,3894.5,8570.378944364129,184.0,338.57938507830033,26.0,12.569805089976535
