S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
570,954,483,306,0,321,681,612,324,417,540,255,321,297,9,36,0,0,406.0,239.1049978565902,439.0,291.1631844859511,384.0,193.7988648057568,12.0,16.97056274847714
633,693,540,204,0,546,681,717,285,315,540,240,504,345,9,60,0,0,416.8,229.06453239207502,436.0,248.8955604264568,404.0,213.87379456118506,20.0,28.284271247461902
840,1170,603,255,0,381,603,717,285,291,331,225,549,609,51,51,0,0,460.6666666666667,299.30601211617665,541.5,384.9158999054209,406.77777777777777,208.02231599186007,17.0,24.041630560342615
543,1134,465,402,0,477,591,618,270,354,240,223,549,495,72,9,0,0,428.8666666666667,260.2080876700201,503.5,332.9388081915354,379.1111111111111,180.99505484002378,3.0,4.242640687119285
639,594,534,297,0,339,327,678,264,342,228,222,517,216,39,27,0,0,349.06666666666666,198.61804774211453,400.5,218.72414132875227,314.77777777777777,175.8286904775831,9.0,12.727922061357855
537,462,558,246,0,252,399,864,264,342,105,199,423,282,18,9,0,0,330.06666666666666,216.76360908192643,342.5,197.21371656150086,321.77777777777777,228.4954547458355,3.0,4.242640687119285
651,474,366,201,0,291,495,684,321,342,159,177,426,168,18,36,0,0,318.2,198.03474442632535,330.5,204.99329257319616,310.0,192.82116066448722,12.0,16.97056274847714
582,606,489,252,0,396,495,594,378,222,159,145,351,291,18,36,0,9,331.8666666666667,192.85741422673442,387.5,209.94582634575045,294.77777777777777,170.78106698198772,15.0,15.297058540778355
537,570,420,261,0,219,424,594,378,168,172,114,333,450,9,126,0,9,309.93333333333334,187.0188819938303,334.5,197.6568997024895,293.55555555555554,177.70019140308025,45.0,57.39337940912697
876,321,471,84,0,231,507,778,373,348,252,102,333,468,54,135,0,0,346.53333333333336,242.30803169152736,330.5,287.8927751785376,357.22222222222223,205.70571092260138,45.0,63.63961030678928
744,432,321,66,0,396,510,624,192,225,102,90,289,333,54,87,0,0,291.8666666666667,212.81850379033202,326.5,246.56287230643628,268.77777777777777,183.37016465049766,29.0,41.012193308819754
354,660,186,135,0,477,432,612,192,285,81,153,234,225,0,48,0,0,268.4,195.83932189425084,302.0,221.37524703543528,246.0,173.1935333665781,16.0,22.627416997969522
357,585,222,156,0,258,357,465,198,285,81,216,312,222,0,87,0,0,247.6,153.6705567114273,263.0,180.20543831971332,237.33333333333334,132.07910087856024,29.0,41.012193308819754
450,414,207,81,0,156,357,342,246,279,81,147,225,297,9,18,0,0,219.4,135.5117707064593,218.0,164.5691344086126,220.33333333333334,112.0188476204885,6.0,8.48528137423857
411,498,222,48,0,168,412,342,246,561,126,78,258,342,18,27,0,0,248.66666666666666,170.67851521370685,224.5,179.97013641157247,264.77777777777777,162.20410857776128,9.0,12.727922061357855
366,369,255,225,0,105,348,444,180,453,156,106,258,327,27,36,0,0,241.26666666666668,138.8742676748368,220.0,133.16155601373845,255.44444444444446,140.78203098021274,12.0,16.97056274847714
540,342,279,249,0,81,351,360,159,207,87,135,279,285,27,45,0,0,225.4,141.2821290892801,248.5,175.33467996948008,210.0,110.36303729057116,15.0,21.213203435596427
606,318,330,234,0,135,387,435,159,423,57,159,216,366,27,66,0,0,256.8,166.15703415744997,270.5,187.62529147212535,247.66666666666666,149.45307699148327,22.0,31.11269837220809
477,303,231,156,0,186,315,345,141,423,99,183,354,267,27,27,0,0,233.8,134.00955189836284,225.5,145.21793966311463,239.33333333333334,125.68037060557847,9.0,12.727922061357855
438,474,312,78,0,156,315,267,114,502,99,175,177,162,27,18,0,0,219.73333333333332,153.68472778892362,243.0,177.94662120984484,204.22222222222223,132.86649755615412,6.0,8.48528137423857
351,504,225,180,0,183,294,267,114,228,180,168,126,270,9,18,0,0,206.6,122.65496320981063,240.5,156.3593617280398,184.0,86.59099260315706,6.0,8.48528137423857
351,396,96,129,0,228,237,486,141,207,282,174,126,177,9,48,0,0,202.6,130.21459211624477,200.0,140.15348729161184,204.33333333333334,123.11331726864032,16.0,22.627416997969522
354,528,177,63,0,228,219,582,156,183,69,180,157,189,9,57,0,0,206.26666666666668,162.34016412733138,225.0,176.83890974556476,193.77777777777777,150.61856000269006,19.0,26.870057685088806
240,417,366,126,0,111,273,393,156,129,78,175,225,270,0,30,0,9,197.26666666666668,126.52244421006452,210.0,146.65265084545862,188.77777777777777,110.28022667306107,13.0,12.569805089976535
162,165,255,123,96,135,153,186,120,129,57,171,195,195,33,39,0,0,145.0,54.38382112356578,156.0,50.07993610219566,137.66666666666666,55.88281389558769,13.0,18.384776310850235
267,177,174,36,63,177,153,165,105,136,57,163,138,117,42,27,0,0,131.33333333333334,60.680218266654975,149.0,77.76245880886226,119.55555555555556,41.93675426192031,9.0,12.727922061357855
279,288,156,81,72,207,193,165,105,165,136,156,156,57,42,138,0,0,150.53333333333333,70.57654630887579,180.5,85.86180757473022,130.55555555555554,48.878786835079445,46.0,65.05382386916237
