S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
909,45,261,966,84,24282,234,507,78,283,0,258,432,1173,27,0,0,0,1969.2666666666667,5973.88661276913,4424.5,8888.147177561812,332.44444444444446,338.8133249088685,0.0,0.0
873,111,378,885,66,17358,361,507,78,458,15,249,327,783,45,0,0,0,1499.6,4247.827394484542,3278.5,6304.941256665283,313.6666666666667,236.17460584161975,0.0,0.0
921,165,588,1578,891,1734,609,729,97,306,210,240,327,912,57,0,9,0,624.2666666666667,497.6804150813608,979.5,540.8957847866815,387.44444444444446,278.4820405584178,3.0,4.242640687119285
744,237,807,1137,606,654,774,591,129,240,162,238,732,621,72,18,18,0,516.2666666666667,303.627066572721,697.5,267.5934416236691,395.44444444444446,263.4700535844681,12.0,8.48528137423857
789,1422,714,1203,582,486,429,540,129,150,144,237,1182,333,180,51,180,0,568.0,405.73143826920784,866.0,335.85562374329834,369.3333333333333,317.0061338348028,77.0,75.7495874576225
744,1062,690,840,453,300,486,480,129,147,210,192,978,360,168,189,282,9,482.6,301.6472111589961,681.5,248.87597312717836,350.0,257.68585525790894,160.0,113.3225485064645
504,1146,510,981,735,234,486,444,96,132,210,147,642,462,156,294,156,51,459.0,305.52512171669287,685.0,308.06492822130855,308.3333333333333,188.56180831641268,167.0,99.508793581271
504,882,786,498,591,168,489,444,96,117,234,247,441,402,282,378,45,42,412.06666666666666,221.930459578871,571.5,229.336543097693,305.77777777777777,137.04644612342827,155.0,157.68956845650888
561,1086,438,324,378,210,300,465,171,78,195,348,441,444,438,303,0,0,391.8,225.0114663744939,499.5,283.11349314365077,320.0,134.38749941865873,101.0,142.8355697996826
300,594,408,522,303,183,207,465,243,135,255,214,453,201,402,321,9,30,325.6666666666667,134.30893078603853,385.0,140.07854939283175,286.1111111111111,114.33230752158322,120.0,142.38679714074615
291,438,231,498,465,219,216,315,243,168,186,81,369,342,438,375,69,39,300.0,118.70299069526429,357.0,113.5649593844862,262.0,106.18851161966627,161.0,151.81567771478674
411,762,192,513,411,294,294,168,136,168,168,141,399,306,381,693,261,0,316.26666666666665,165.74456920883478,430.5,179.33836733950713,240.11111111111111,99.22079132973475,318.0,285.7726368986366
384,432,309,162,264,312,294,141,81,153,168,201,351,237,252,540,204,9,249.4,95.7864291014129,310.5,86.00726713481832,208.66666666666666,78.81765171725317,251.0,219.31256233968907
417,396,414,114,231,129,252,141,81,117,193,172,195,282,456,387,51,69,239.33333333333334,121.61286481655173,283.5,130.9360530946309,209.88888888888889,105.13107632796567,169.0,154.3243337908834
342,315,333,111,231,27,276,135,214,150,210,144,195,270,345,144,75,69,219.86666666666667,91.59757396108019,226.5,119.49581582632925,215.44444444444446,66.44648826288065,96.0,34.02939905434711
396,78,138,240,222,69,165,132,126,261,126,130,163,306,165,108,138,57,181.13333333333333,85.75225296683982,190.5,112.4333135685327,174.88888888888889,61.07999207677393,101.0,33.436506994600975
246,93,201,207,231,63,117,162,126,294,81,117,120,342,231,210,189,18,175.4,79.78621434809399,173.5,69.67962399439308,176.66666666666666,85.84223254837265,139.0,85.98837130682264
138,159,186,195,144,120,144,111,106,57,171,129,63,288,183,231,138,0,146.26666666666668,54.77160659400899,157.0,26.419689627245813,139.11111111111111,66.38179878458058,123.0,94.89994731294638
279,243,96,117,168,138,144,27,99,54,171,141,159,222,183,114,168,18,149.4,65.1232677312802,173.5,66.39465339920075,133.33333333333334,59.027300651666444,100.0,62.03224967708329
249,330,126,39,174,207,112,27,99,51,150,102,177,96,114,96,294,18,136.86666666666667,78.55178051592607,187.5,91.72922108030788,103.11111111111111,42.73027665730561,136.0,116.17228585166085
141,495,276,81,114,120,108,58,79,51,162,63,177,81,93,186,411,18,139.93333333333334,110.133535108774,204.5,143.82715320828677,96.88888888888889,42.34106082868927,205.0,161.00310556011024
180,318,246,270,123,9,54,162,48,60,150,100,111,231,126,183,150,72,145.86666666666667,86.45450955399737,191.0,102.68398122394748,115.77777777777777,56.25493119674592,135.0,46.54030511288038
192,63,72,267,63,42,45,102,48,81,9,138,36,219,150,75,75,75,101.8,72.9229730606206,116.5,83.27214420200791,92.0,63.245553203367585,75.0,0.0
162,51,45,165,105,102,258,78,51,81,27,123,27,171,171,63,267,21,107.8,64.33785821738239,105.0,47.21228653645151,109.66666666666667,73.51341525342312,117.0,107.44300814850634
99,36,174,102,129,63,258,66,72,99,27,108,54,309,36,228,180,39,108.8,78.66231626388839,100.5,44.31986010808247,114.33333333333333,94.48221466968738,149.0,80.2122185206219
132,87,234,66,75,18,129,66,72,96,43,102,126,201,72,348,30,87,101.26666666666667,54.97934965865719,102.0,67.86015030929418,100.77777777777777,44.354074791582384,155.0,138.44132331063582
189,144,144,39,87,45,9,87,40,21,39,96,126,144,93,186,30,57,86.86666666666666,52.1598398088883,108.0,55.263007518592396,72.77777777777777,44.74564603965589,91.0,68.07348970047003
180,27,108,48,219,114,9,108,21,42,60,52,109,63,99,45,18,30,83.93333333333334,56.737367659144084,116.0,67.47592163134935,62.55555555555556,34.458061824359156,31.0,11.045361017187261
114,99,39,27,177,120,45,90,21,63,114,9,72,87,129,114,9,42,80.4,45.32813695708219,96.0,50.79370039680118,70.0,37.86819245752297,55.0,43.840620433565945
18,120,9,9,84,114,9,39,40,18,96,13,63,42,99,45,9,0,51.53333333333333,39.62131861623095,59.0,48.394214530251446,46.55555555555556,31.51405722005873,18.0,19.44222209522358
51,141,0,27,57,153,9,60,27,15,96,18,27,141,114,27,9,0,62.4,51.14919354202957,71.5,56.5619129803793,56.333333333333336,46.21207153499566,12.0,11.224972160321824
111,96,9,51,240,27,9,60,27,12,69,40,54,213,51,75,0,0,71.26666666666667,67.4116376369013,89.0,76.40026177965623,59.44444444444444,57.73331622615434,25.0,35.35533905932738
57,87,48,33,378,18,54,39,18,0,42,63,54,141,81,36,60,0,74.2,87.44003659651567,103.5,124.59634826109472,54.666666666666664,37.94147540035252,32.0,24.657656011875904
72,51,57,42,195,18,54,69,9,21,9,67,51,36,90,36,114,0,56.06666666666667,43.78807549499699,72.5,57.16861026822324,45.111111111111114,26.772475270298884,50.0,47.58150901348127
93,81,45,18,75,0,27,69,9,63,18,72,75,18,69,27,96,0,48.8,29.687707894008927,52.0,34.058772731852805,46.666666666666664,26.157641755751268,41.0,40.422765862815474
114,39,27,9,54,0,27,27,9,63,18,36,45,39,39,78,78,0,36.4,26.537520607622707,40.5,37.41991448413532,33.666666666666664,14.884742374510738,52.0,36.76955262170047
81,21,36,9,27,21,27,69,0,57,18,0,27,174,72,78,135,0,42.6,42.87936566694988,32.5,23.13547060251855,49.333333333333336,50.933507853104146,71.0,55.33534132902769
51,9,45,30,117,30,22,69,0,75,9,16,36,150,117,27,18,18,51.733333333333334,43.77437098983326,47.0,34.0147027033899,54.888888888888886,48.96357930917053,21.0,4.242640687119285
90,9,36,9,141,27,36,49,4,0,9,33,36,78,84,18,9,18,42.733333333333334,38.37962422374085,52.0,48.2078831727758,36.55555555555556,28.464836440426755,15.0,4.242640687119285
