S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
30.5,4.5,1.5,20.5,7.5,4.5,0.0,7.0,7.5,3.0,1.5,5.166666666666667,6.166666666666667,15.5,10.5,25.5,19.0,11.5,8.355555555555556,12.272288342080802,11.5,14.320101975829314,6.2592592592592595,8.920918050400108,18.666666666666668,10.132842678609077
34.0,3.5999999999999996,1.2000000000000002,21.2,7.2,4.2,0.0,8.399999999999999,9.0,3.0,1.7999999999999998,5.533333333333333,4.933333333333334,16.0,10.8,22.799999999999997,17.2,11.2,8.724444444444444,13.048943383139466,11.9,15.562400769663597,6.607407407407408,9.156707345140017,17.066666666666666,9.049083184469325
37.5,2.7,0.8999999999999999,21.9,6.9,3.9,0.0,9.799999999999999,10.5,3.0,2.1,5.9,3.700000000000001,16.5,11.1,20.099999999999998,15.4,10.9,9.093333333333334,13.825598424198128,12.3,16.804699563497884,6.955555555555556,9.392496639879928,15.466666666666667,7.965323690329573
41.0,1.7999999999999998,0.6000000000000001,22.6,6.6,3.6,0.0,11.2,12.0,3.0,2.4,6.266666666666667,2.466666666666667,17.0,11.4,17.4,13.6,10.6,9.462222222222223,14.60225346525679,12.7,18.046998357332164,7.303703703703704,9.62828593461984,13.866666666666667,6.881564196189821
44.5,0.9000000000000004,0.30000000000000027,23.3,6.300000000000001,3.3000000000000003,0.0,12.6,13.5,3.0,2.6999999999999997,6.633333333333333,1.2333333333333325,17.5,11.7,14.7,11.8,10.3,9.831111111111113,15.378908506315453,13.1,19.28929715116645,7.651851851851852,9.86407522935975,12.266666666666667,5.797804702050069
48.0,0.0,0.0,24.0,6.0,3.0,0.0,14.0,15.0,3.0,3.0,7.0,0.0,18.0,12.0,12.0,10.0,10.0,10.200000000000001,16.155563547374115,13.5,20.531595945000735,8.0,10.099864524099662,10.666666666666666,4.714045207910317
48.3,0.0,1.6,22.6,5.7,4.1,0.0,14.0,16.2,2.8333333333333335,3.0,6.633333333333334,0.0,17.9,11.7,12.0,10.3,10.7,10.304444444444446,16.22629685757991,13.716666666666667,20.361833656458263,8.02962962962963,10.46438513408235,11.0,5.382482536694464
48.6,0.0,3.2,21.2,5.4,5.2,0.0,14.0,17.4,2.6666666666666665,3.0,6.266666666666667,0.0,17.8,11.4,12.0,10.6,11.4,10.40888888888889,16.297030167785707,13.933333333333334,20.19207136791579,8.059259259259258,10.828905744065041,11.333333333333332,6.050919865478612
48.9,0.0,4.800000000000001,19.8,5.1,6.300000000000001,0.0,14.0,18.6,2.5,3.0,5.9,0.0,17.7,11.1,12.0,10.9,12.1,10.513333333333334,16.367763477991502,14.15,20.02230907937332,8.088888888888889,11.19342635404773,11.666666666666666,6.719357194262758
49.2,0.0,6.4,18.4,4.8,7.4,0.0,14.0,19.8,2.333333333333333,3.0,5.533333333333333,0.0,17.6,10.8,12.0,11.2,12.8,10.617777777777778,16.4384967881973,14.366666666666667,19.852546790830846,8.118518518518519,11.55794696403042,12.0,7.387794523046906
49.5,0.0,8.0,17.0,4.5,8.5,0.0,14.0,21.0,2.1666666666666665,3.0,5.166666666666667,0.0,17.5,10.5,12.0,11.5,13.5,10.722222222222223,16.509230098403094,14.583333333333332,19.682784502288374,8.148148148148149,11.922467574013108,12.333333333333332,8.056231851831054
49.8,0.0,9.600000000000001,15.600000000000001,4.2,9.600000000000001,0.0,14.0,22.2,2.0,3.0,4.800000000000001,0.0,17.4,10.2,12.0,11.8,14.2,10.826666666666668,16.579963408608887,14.8,19.513022213745902,8.177777777777777,12.286988183995799,12.666666666666666,8.7246691806152
50.1,0.0,11.200000000000001,14.200000000000001,3.9,10.700000000000001,0.0,14.0,23.4,1.8333333333333333,3.0,4.433333333333334,0.0,17.3,9.9,12.0,12.1,14.899999999999999,10.931111111111113,16.650696718814682,15.016666666666666,19.34325992520343,8.207407407407407,12.651508793978488,13.0,9.393106509399347
50.4,0.0,12.8,12.8,3.6,11.8,0.0,14.0,24.6,1.6666666666666665,3.0,4.066666666666666,0.0,17.2,9.6,12.0,12.4,15.6,11.035555555555556,16.72143002902048,15.233333333333333,19.173497636660958,8.237037037037037,13.016029403961177,13.333333333333332,10.061543838183495
50.7,0.0,14.4,11.4,3.3000000000000003,12.9,0.0,14.0,25.799999999999997,1.4999999999999998,3.0,3.7,0.0,17.1,9.3,12.0,12.7,16.3,11.14,16.792163339226274,15.45,19.003735348118486,8.266666666666666,13.380550013943868,13.666666666666666,10.729981166967642
51.0,0.0,16.0,10.0,3.0,14.0,0.0,14.0,27.0,1.3333333333333333,3.0,3.3333333333333335,0.0,17.0,9.0,12.0,13.0,17.0,11.244444444444445,16.86289664943207,15.666666666666666,18.833973059576014,8.296296296296296,13.745070623926557,14.0,11.39841849575179
47.2,1.4,31.2,9.0,3.6,15.0,0.6,12.6,27.0,1.9,3.1333333333333333,3.0,0.0,15.6,11.5,11.4,11.7,16.9,12.182222222222222,19.520295806031953,17.9,23.227803367580556,8.37037037037037,13.628014189483192,13.333333333333334,11.01282387944226
43.4,2.8,46.4,8.0,4.2,16.0,1.2,11.2,27.0,2.466666666666667,3.2666666666666666,2.666666666666667,0.0,14.2,14.0,10.8,10.4,16.8,13.120000000000001,22.17769496263184,20.133333333333333,27.6216336755851,8.444444444444445,13.510957755039827,12.666666666666666,10.627229263132733
39.6,4.199999999999999,61.599999999999994,7.0,4.8,17.0,1.7999999999999998,9.8,27.0,3.033333333333333,3.4,2.3333333333333335,0.0,12.8,16.5,10.2,9.1,16.7,14.057777777777778,24.835094119231723,22.366666666666667,32.01546398358964,8.518518518518517,13.393901320596461,12.0,10.241634646823204
35.8,5.6,76.8,6.0,5.4,18.0,2.4,8.4,27.0,3.5999999999999996,3.533333333333333,2.0,0.0,11.4,19.0,9.6,7.8,16.6,14.995555555555555,27.492493275831606,24.6,36.409294291594186,8.592592592592592,13.276844886153096,11.333333333333332,9.856040030513675
32.0,7.0,92.0,5.0,6.0,19.0,3.0,7.0,27.0,4.166666666666666,3.6666666666666665,1.6666666666666665,0.0,10.0,21.5,9.0,6.5,16.5,15.933333333333334,30.14989243243149,26.833333333333336,40.80312459959873,8.666666666666666,13.159788451709732,10.666666666666666,9.470445414204148
28.200000000000003,8.399999999999999,107.19999999999999,4.0,6.6,20.0,3.5999999999999996,5.600000000000001,27.0,4.733333333333333,3.8,1.3333333333333335,0.0,8.600000000000001,24.0,8.4,5.199999999999999,16.4,16.871111111111112,32.80729158903137,29.066666666666666,45.19695490760327,8.74074074074074,13.042732017266367,10.0,9.08485079789462
24.400000000000002,9.799999999999999,122.39999999999999,3.0,7.2,21.0,4.2,4.200000000000001,27.0,5.3,3.933333333333333,1.0,0.0,7.200000000000001,26.5,7.8,3.9000000000000004,16.3,17.808888888888887,35.46469074563126,31.299999999999997,49.590785215607816,8.814814814814815,12.925675582823002,9.333333333333332,8.699256181585092
