S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
51.0,98.0,19.0,0.0,44.0,16.0,18.0,21.333333333333332,6.333333333333333,16.0,28.0,0.0,24.0,34.0,14.0,3.0,0.0,13.0,25.977777777777778,32.25765299143159,38.0,37.71809581592265,17.962962962962962,21.629798023751746,5.333333333333333,5.604148592365274
51.2,92.9,19.0,0.0,47.7,16.1,18.0,22.299999999999997,6.3999999999999995,21.0,26.2,0.0,23.833333333333332,32.3,15.1,3.0,0.0,12.7,26.135555555555555,32.4316758135304,37.81666666666666,37.5525607630637,18.348148148148148,22.438569802306837,5.233333333333333,5.462727236127964
51.4,87.8,19.0,0.0,51.4,16.2,18.0,23.266666666666666,6.466666666666667,26.0,24.4,0.0,23.666666666666668,30.6,16.2,3.0,0.0,12.4,26.293333333333333,32.6056986356292,37.63333333333333,37.38702571020475,18.733333333333334,23.247341580861924,5.133333333333333,5.321305879890654
51.6,82.7,19.0,0.0,55.1,16.3,18.0,24.233333333333334,6.533333333333333,31.0,22.6,0.0,23.5,28.9,17.3,3.0,0.0,12.1,26.451111111111114,32.77972145772801,37.45,37.2214906573458,19.11851851851852,24.05611335941701,5.033333333333333,5.179884523653345
51.8,77.6,19.0,0.0,58.8,16.4,18.0,25.2,6.6,36.0,20.8,0.0,23.333333333333332,27.2,18.4,3.0,0.0,11.8,26.60888888888889,32.953744279826815,37.266666666666666,37.05595560448685,19.503703703703707,24.864885137972102,4.933333333333333,5.038463167416036
52.0,72.5,19.0,0.0,62.5,16.5,18.0,26.166666666666664,6.666666666666666,41.0,19.0,0.0,23.166666666666664,25.5,19.5,3.0,0.0,11.5,26.76666666666667,33.12776710192562,37.08333333333333,36.8904205516279,19.888888888888893,25.673656916527193,4.833333333333333,4.897041811178726
52.2,67.4,19.0,0.0,66.2,16.6,18.0,27.133333333333333,6.733333333333333,46.0,17.2,0.0,23.0,23.8,20.6,3.0,0.0,11.2,26.924444444444447,33.301789924024426,36.9,36.72488549876895,20.27407407407408,26.48242869508228,4.7333333333333325,4.7556204549414165
52.4,62.300000000000004,19.0,0.0,69.9,16.7,18.0,28.1,6.8,51.0,15.4,0.0,22.833333333333332,22.1,21.700000000000003,3.0,0.0,10.9,27.082222222222224,33.47581274612323,36.71666666666667,36.55935044591,20.65925925925926,27.291200473637367,4.633333333333333,4.614199098704107
52.6,57.2,19.0,0.0,73.6,16.8,18.0,29.066666666666666,6.866666666666666,56.0,13.6,0.0,22.666666666666664,20.4,22.8,3.0,0.0,10.6,27.240000000000006,33.64983556822204,36.53333333333333,36.39381539305104,21.044444444444448,28.099972252192458,4.533333333333333,4.472777742466798
52.8,52.1,19.0,0.0,77.30000000000001,16.9,18.0,30.03333333333333,6.933333333333334,61.0,11.8,0.0,22.5,18.700000000000003,23.9,3.0,0.0,10.3,27.397777777777783,33.823858390320844,36.349999999999994,36.22828034019209,21.429629629629634,28.90874403074755,4.433333333333333,4.331356386229488
53.0,47.0,19.0,0.0,81.0,17.0,18.0,31.0,7.0,66.0,10.0,0.0,22.333333333333332,17.0,25.0,3.0,0.0,10.0,27.55555555555556,33.99788121241965,36.166666666666664,36.06274528733314,21.81481481481482,29.717515809302636,4.333333333333333,4.189935029992179
50.6,48.0,19.7,4.4,77.8,18.6,17.4,32.5,6.6,66.0,9.6,0.0,21.299999999999997,18.9,25.3,3.0,0.0,9.0,27.780000000000005,33.8692171818818,36.516666666666666,34.78423137932857,21.95555555555556,30.2141303446203,3.9999999999999996,3.91236288323027
48.2,49.0,20.4,8.8,74.6,20.2,16.8,34.0,6.2,66.0,9.2,0.0,20.266666666666666,20.8,25.6,3.0,0.0,8.0,28.00444444444445,33.74055315134395,36.86666666666667,33.50571747132399,22.096296296296302,30.71074487993797,3.6666666666666665,3.634790736468362
45.8,50.0,21.1,13.200000000000001,71.4,21.8,16.2,35.5,5.8,66.0,8.8,0.0,19.233333333333334,22.7,25.9,3.0,0.0,7.0,28.228888888888893,33.61188912080611,37.21666666666666,32.22720356331941,22.23703703703704,31.207359415255635,3.333333333333333,3.3572185897064535
43.4,51.0,21.8,17.6,68.2,23.4,15.6,37.0,5.4,66.0,8.4,0.0,18.2,24.6,26.2,3.0,0.0,6.0,28.453333333333337,33.48322509026826,37.56666666666666,30.94868965531483,22.377777777777784,31.7039739505733,3.0,3.0796464429445454
41.0,52.0,22.5,22.0,65.0,25.0,15.0,38.5,5.0,66.0,8.0,0.0,17.166666666666664,26.5,26.5,3.0,0.0,5.0,28.67777777777778,33.354561059730415,37.916666666666664,29.670175747310253,22.518518518518523,32.20058848589097,2.6666666666666665,2.802074296182637
38.6,53.0,23.2,26.400000000000002,61.8,26.6,14.4,40.0,4.6,66.0,7.6,0.0,16.133333333333333,28.4,26.8,3.0,0.0,4.0,28.902222222222225,33.225897029192566,38.266666666666666,28.391661839305673,22.65925925925926,32.69720302120863,2.333333333333333,2.5245021494207283
36.2,54.0,23.9,30.800000000000004,58.599999999999994,28.200000000000003,13.8,41.5,4.199999999999999,66.0,7.199999999999999,0.0,15.1,30.299999999999997,27.1,3.0,0.0,3.0,29.12666666666667,33.09723299865472,38.61666666666667,27.113147931301093,22.800000000000004,33.1938175565263,2.0,2.2469300026588197
33.8,55.0,24.6,35.2,55.4,29.8,13.2,43.0,3.8,66.0,6.8,0.0,14.066666666666666,32.2,27.4,3.0,0.0,2.0,29.351111111111113,32.96856896811688,38.96666666666666,25.834634023296516,22.940740740740743,33.69043209184397,1.6666666666666665,1.9693578558969116
31.400000000000002,56.0,25.3,39.6,52.2,31.4,12.600000000000001,44.5,3.4,66.0,6.4,0.0,13.033333333333333,34.099999999999994,27.7,3.0,0.0,1.0,29.575555555555557,32.83990493757903,39.31666666666666,24.55612011529194,23.081481481481486,34.18704662716163,1.333333333333333,1.691785709135003
29.0,57.0,26.0,44.0,49.0,33.0,12.0,46.0,3.0,66.0,6.0,0.0,12.0,36.0,28.0,3.0,0.0,0.0,29.8,32.71124090704118,39.666666666666664,23.27760620728736,23.222222222222225,34.6836611624793,1.0,1.414213562373095
26.7,64.9,29.5,43.3,46.3,31.3,12.6,44.3,3.3,63.3,6.3,0.7,11.4,36.3,26.6,3.3,0.0,0.0,29.78666666666667,33.70980753466274,40.33333333333333,26.616976535215947,22.75555555555556,33.54105914908856,1.1,1.5556349186104044
24.4,72.8,33.0,42.6,43.6,29.6,13.2,42.6,3.6,60.6,6.6,1.4,10.8,36.6,25.2,3.6,0.0,0.0,29.773333333333333,34.7083741622843,41.0,29.95634686314453,22.28888888888889,32.398457135697825,1.2,1.6970562748477138
