S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
18.0,0.0,0.0,9.0,9.0,18.0,18.0,117.0,9.0,0.0,4.0,15.0,27.0,9.0,27.0,36.0,0.0,0.0,18.666666666666668,27.63733384793516,9.0,7.3484692283495345,25.11111111111111,33.66318280470832,12.0,16.97056274847714
18.0,4.2,0.0,9.0,9.0,19.8,16.2,123.0,10.0,0.9,5.4,14.4,27.0,9.9,25.2,34.2,0.9,0.0,19.46666666666667,29.052063763872614,10.0,8.130197394324892,25.77777777777778,35.48462314489177,11.7,16.00835339646438
18.0,8.4,0.0,9.0,9.0,21.6,14.4,129.0,11.0,1.8,6.8,13.8,27.0,10.8,23.4,32.4,1.8,0.0,20.26666666666667,30.466793679810067,11.0,8.911925560300247,26.444444444444443,37.30606348507523,11.4,15.046144044451617
18.0,12.600000000000001,0.0,9.0,9.0,23.4,12.6,135.0,12.0,2.7,8.2,13.2,27.0,11.7,21.6,30.6,2.7,0.0,21.06666666666667,31.881523595747524,12.0,9.693653726275604,27.11111111111111,39.12750382525868,11.1,14.083934692438858
18.0,16.8,0.0,9.0,9.0,25.2,10.8,141.0,13.0,3.6,9.6,12.6,27.0,12.6,19.8,28.8,3.6,0.0,21.866666666666667,33.296253511684974,13.0,10.475381892250962,27.77777777777778,40.94894416544213,10.8,13.121725340426098
18.0,21.0,0.0,9.0,9.0,27.0,9.0,147.0,14.0,4.5,11.0,12.0,27.0,13.5,18.0,27.0,4.5,0.0,22.666666666666668,34.71098342762243,14.0,11.257110058226317,28.444444444444443,42.770384505625586,10.5,12.159515988413336
18.0,25.200000000000003,0.0,9.0,9.0,28.8,7.199999999999999,153.0,15.0,5.4,12.399999999999999,11.4,27.0,14.4,16.2,25.2,5.4,0.0,23.46666666666667,36.12571334355988,15.0,12.038838224201674,29.11111111111111,44.591824845809036,10.2,11.197306636400576
18.0,29.400000000000002,0.0,9.0,9.0,30.6,5.4,159.0,16.0,6.3,13.799999999999999,10.8,27.0,15.3,14.4,23.4,6.3,0.0,24.26666666666667,37.54044325949734,16.0,12.820566390177031,29.77777777777778,46.413265185992486,9.9,10.235097284387816
18.0,33.6,0.0,9.0,9.0,32.4,3.5999999999999996,165.0,17.0,7.2,15.2,10.2,27.0,16.2,12.6,21.6,7.2,0.0,25.06666666666667,38.955173175434794,17.0,13.602294556152387,30.444444444444443,48.234705526175944,9.6,9.272887932375056
18.0,37.800000000000004,0.0,9.0,9.0,34.2,1.8000000000000007,171.0,18.0,8.1,16.6,9.600000000000001,27.0,17.1,10.8,19.8,8.1,0.0,25.866666666666667,40.369903091372244,18.0,14.384022722127744,31.11111111111111,50.056145866359394,9.3,8.310678580362294
