S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
30.0,189.0,0.0,0.0,36.0,9.0,36.0,0.0,0.0,18.0,84.0,0.0,9.0,9.0,33.0,0.0,0.0,0.0,30.2,47.78033068114954,44.0,66.30987860040162,21.0,25.729360660537214,0.0,0.0
31.8,171.9,0.9,0.0,36.9,11.4,33.3,6.3,2.1,17.1,77.7,0.0,9.0,11.4,36.3,0.0,0.0,0.0,29.74,45.08901752715819,42.15,61.46844375717878,21.46666666666667,25.41965728738589,0.0,0.0
33.6,154.8,1.8,0.0,37.8,13.8,30.6,12.6,4.2,16.2,71.4,0.0,9.0,13.8,39.6,0.0,0.0,0.0,29.28,42.39770437316683,40.3,56.62700891395595,21.933333333333334,25.10995391423456,0.0,0.0
35.4,137.7,2.7,0.0,38.7,16.2,27.9,18.9,6.300000000000001,15.3,65.1,0.0,9.0,16.2,42.9,0.0,0.0,0.0,28.82,39.70639121917548,38.45,51.78557407073312,22.4,24.80025054108323,0.0,0.0
37.2,120.6,3.6,0.0,39.6,18.6,25.2,25.2,8.4,14.4,58.8,0.0,9.0,18.6,46.2,0.0,0.0,0.0,28.36,37.01507806518412,36.6,46.944139227510284,22.866666666666667,24.490547167931904,0.0,0.0
39.0,103.5,4.5,0.0,40.5,21.0,22.5,31.5,10.5,13.5,52.5,0.0,9.0,21.0,49.5,0.0,0.0,0.0,27.9,34.32376491119277,34.75,42.10270438428745,23.333333333333336,24.18084379478058,0.0,0.0
40.8,86.39999999999999,5.4,0.0,41.4,23.4,19.799999999999997,37.8,12.600000000000001,12.6,46.2,0.0,9.0,23.4,52.8,0.0,0.0,0.0,27.44,31.632451757201412,32.9,37.26126954106462,23.8,23.87114042162925,0.0,0.0
42.6,69.29999999999998,6.3,0.0,42.3,25.8,17.099999999999998,44.1,14.700000000000001,11.7,39.9,0.0,9.0,25.8,56.099999999999994,0.0,0.0,0.0,26.98,28.941138603210057,31.049999999999997,32.419834697841786,24.266666666666666,23.56143704847792,0.0,0.0
44.4,52.19999999999999,7.2,0.0,43.2,28.2,14.399999999999999,50.4,16.8,10.8,33.6,0.0,9.0,28.2,59.4,0.0,0.0,0.0,26.52,26.2498254492187,29.2,27.57839985461895,24.733333333333334,23.251733675326594,0.0,0.0
46.2,35.099999999999994,8.1,0.0,44.1,30.599999999999998,11.7,56.699999999999996,18.900000000000002,9.9,27.300000000000004,0.0,9.0,30.599999999999998,62.7,0.0,0.0,0.0,26.060000000000002,23.558512295227345,27.349999999999998,22.736965011396116,25.200000000000003,22.94203030217527,0.0,0.0
48.0,18.0,9.0,0.0,45.0,33.0,9.0,63.0,21.0,9.0,21.0,0.0,9.0,33.0,66.0,0.0,0.0,0.0,25.6,20.86719914123599,25.5,17.89553016817328,25.666666666666668,22.63232692902394,0.0,0.0
45.0,20.1,9.9,1.8,43.2,33.0,9.0,62.7,19.8,9.0,18.9,0.0,9.0,33.9,66.9,0.9,0.0,0.0,25.48,20.892918575354134,25.5,16.932112733448868,25.46666666666667,23.008959552551325,0.3,0.42426406871192845
42.0,22.2,10.8,3.6,41.4,33.0,9.0,62.4,18.6,9.0,16.8,0.0,9.0,34.8,67.8,1.8,0.0,0.0,25.36,20.91863800947228,25.5,15.968695298724455,25.26666666666667,23.385592176078706,0.6,0.8485281374238569
39.0,24.3,11.7,5.4,39.6,33.0,9.0,62.1,17.4,9.0,14.7,0.0,9.0,35.7,68.7,2.7,0.0,0.0,25.240000000000002,20.944357443590423,25.5,15.005277864000043,25.066666666666666,23.762224799606088,0.8999999999999999,1.2727922061357853
36.0,26.4,12.6,7.2,37.8,33.0,9.0,61.8,16.2,9.0,12.6,0.0,9.0,36.6,69.6,3.6,0.0,0.0,25.12,20.970076877708568,25.5,14.04186042927563,24.866666666666667,24.138857423133473,1.2,1.6970562748477138
33.0,28.5,13.5,9.0,36.0,33.0,9.0,61.5,15.0,9.0,10.5,0.0,9.0,37.5,70.5,4.5,0.0,0.0,25.0,20.99579631182671,25.5,13.078442994551217,24.666666666666668,24.515490046660858,1.5,2.1213203435596424
30.0,30.6,14.4,10.8,34.2,33.0,9.0,61.2,13.8,9.0,8.399999999999999,0.0,9.0,38.4,71.4,5.4,0.0,0.0,24.88,21.021515745944853,25.5,12.115025559826803,24.46666666666667,24.89212267018824,1.7999999999999998,2.5455844122715705
27.0,32.7,15.3,12.6,32.4,33.0,9.0,60.9,12.6,9.0,6.299999999999999,0.0,9.0,39.3,72.3,6.3,0.0,0.0,24.759999999999998,21.047235180062998,25.5,11.15160812510239,24.26666666666667,25.26875529371562,2.1,2.969848480983499
24.0,34.8,16.2,14.4,30.6,33.0,9.0,60.6,11.4,9.0,4.199999999999999,0.0,9.0,40.2,73.2,7.2,0.0,0.0,24.64,21.072954614181143,25.5,10.188190690377978,24.066666666666666,25.645387917243006,2.4,3.3941125496954276
21.0,36.900000000000006,17.1,16.2,28.8,33.0,9.0,60.3,10.200000000000001,9.0,2.099999999999998,0.0,9.0,41.1,74.1,8.1,0.0,0.0,24.52,21.098674048299287,25.5,9.224773255653565,23.866666666666667,26.02202054077039,2.6999999999999997,3.818376618407356
18.0,39.0,18.0,18.0,27.0,33.0,9.0,60.0,9.0,9.0,0.0,0.0,9.0,42.0,75.0,9.0,0.0,0.0,24.4,21.12439348241743,25.5,8.261355820929152,23.666666666666668,26.398653164297773,3.0,4.242640687119285
18.0,41.4,18.0,18.0,28.2,29.7,12.6,55.8,9.0,9.9,0.9,0.0,8.1,38.7,71.7,9.0,0.0,0.0,24.0,20.819272589788866,25.55,9.437718678286316,22.96666666666667,25.315136851858497,3.0,4.242640687119285
18.0,43.8,18.0,18.0,29.4,26.4,16.2,51.6,9.0,10.8,1.8,0.0,7.2,35.4,68.4,9.0,0.0,0.0,23.599999999999998,20.5141516971603,25.6,10.614081535643479,22.26666666666667,24.231620539419218,3.0,4.242640687119285
18.0,46.2,18.0,18.0,30.6,23.1,19.8,47.4,9.0,11.7,2.7,0.0,6.3,32.1,65.1,9.0,0.0,0.0,23.2,20.209030804531736,25.65,11.790444393000643,21.56666666666667,23.148104226979942,3.0,4.242640687119285
18.0,48.6,18.0,18.0,31.8,19.8,23.4,43.2,9.0,12.6,3.6,0.0,5.4,28.8,61.8,9.0,0.0,0.0,22.799999999999997,19.90390991190317,25.7,12.966807250357807,20.866666666666667,22.064587914540667,3.0,4.242640687119285
18.0,51.0,18.0,18.0,33.0,16.5,27.0,39.0,9.0,13.5,4.5,0.0,4.5,25.5,58.5,9.0,0.0,0.0,22.4,19.598789019274605,25.75,14.14317010771497,20.166666666666668,20.981071602101387,3.0,4.242640687119285
18.0,53.4,18.0,18.0,34.2,13.200000000000003,30.6,34.8,9.0,14.4,5.4,0.0,3.5999999999999996,22.200000000000003,55.2,9.0,0.0,0.0,22.0,19.293668126646036,25.8,15.319532965072135,19.46666666666667,19.89755528966211,3.0,4.242640687119285
18.0,55.8,18.0,18.0,35.4,9.900000000000002,34.2,30.599999999999998,9.0,15.3,6.3,0.0,2.7,18.900000000000002,51.900000000000006,9.0,0.0,0.0,21.599999999999998,18.98854723401747,25.85,16.495895822429297,18.76666666666667,18.814038977222836,3.0,4.242640687119285
18.0,58.2,18.0,18.0,36.6,6.600000000000001,37.8,26.4,9.0,16.2,7.2,0.0,1.7999999999999998,15.600000000000001,48.6,9.0,0.0,0.0,21.2,18.683426341388905,25.9,17.67225867978646,18.06666666666667,17.730522664783557,3.0,4.242640687119285
18.0,60.599999999999994,18.0,18.0,37.8,3.3000000000000007,41.4,22.199999999999996,9.0,17.1,8.1,0.0,0.9000000000000004,12.3,45.3,9.0,0.0,0.0,20.799999999999997,18.37830544876034,25.95,18.848621537143625,17.366666666666667,16.647006352344278,3.0,4.242640687119285
18.0,63.0,18.0,18.0,39.0,0.0,45.0,18.0,9.0,18.0,9.0,0.0,0.0,9.0,42.0,9.0,0.0,0.0,20.4,18.073184556131775,26.0,20.024984394500787,16.666666666666668,15.563490039905004,3.0,4.242640687119285
18.9,69.0,16.2,20.1,39.0,0.9,45.0,18.0,8.5,18.0,9.9,0.0,1.8,15.9,37.8,8.1,0.0,0.0,21.266666666666666,19.504068619749837,27.35,22.026546394154995,17.211111111111112,16.36908206652868,2.7,3.818376618407356
19.8,75.0,14.4,22.2,39.0,1.8,45.0,18.0,8.0,18.0,10.8,0.0,3.6,22.8,33.6,7.2,0.0,0.0,22.133333333333333,20.934952683367904,28.7,24.028108393809198,17.755555555555556,17.17467409315236,2.4,3.3941125496954276
20.7,81.0,12.6,24.3,39.0,2.7,45.0,18.0,7.5,18.0,11.7,0.0,5.4,29.700000000000003,29.4,6.3,0.0,0.0,23.0,22.365836746985966,30.05,26.029670393463405,18.3,17.980266119776037,2.1,2.9698484809834995
21.6,87.0,10.8,26.4,39.0,3.6,45.0,18.0,7.0,18.0,12.6,0.0,7.2,36.6,25.2,5.4,0.0,0.0,23.866666666666667,23.79672081060403,31.4,28.031232393117612,18.844444444444445,18.785858146399715,1.8,2.545584412271571
22.5,93.0,9.0,28.5,39.0,4.5,45.0,18.0,6.5,18.0,13.5,0.0,9.0,43.5,21.0,4.5,0.0,0.0,24.733333333333334,25.227604874222095,32.75,30.03279439277182,19.38888888888889,19.591450173023393,1.5,2.1213203435596424
23.4,99.0,7.199999999999999,30.6,39.0,5.4,45.0,18.0,6.0,18.0,14.4,0.0,10.8,50.400000000000006,16.799999999999997,3.5999999999999996,0.0,0.0,25.6,26.658488937840158,34.1,32.03435639242603,19.933333333333334,20.397042199647068,1.2000000000000002,1.6970562748477143
24.3,105.0,5.4,32.7,39.0,6.3,45.0,18.0,5.5,18.0,15.3,0.0,12.6,57.300000000000004,12.599999999999998,2.7,0.0,0.0,26.466666666666665,28.08937300145822,35.45,34.035918392080234,20.477777777777778,21.202634226270746,0.8999999999999999,1.2727922061357857
25.2,111.0,3.5999999999999996,34.8,39.0,7.2,45.0,18.0,5.0,18.0,16.2,0.0,14.4,64.2,8.399999999999999,1.7999999999999998,0.0,0.0,27.333333333333332,29.520257065076287,36.8,36.037480391734434,21.022222222222222,22.008226252894424,0.6000000000000001,0.8485281374238571
26.1,117.0,1.8000000000000007,36.900000000000006,39.0,8.1,45.0,18.0,4.5,18.0,17.1,0.0,16.2,71.1,4.199999999999996,0.9000000000000004,0.0,0.0,28.2,30.95114112869435,38.15,38.03904239138865,21.566666666666666,22.813818279518102,0.30000000000000027,0.42426406871192857
27.0,123.0,0.0,39.0,39.0,9.0,45.0,18.0,4.0,18.0,18.0,0.0,18.0,78.0,0.0,0.0,0.0,0.0,29.066666666666666,32.38202519231241,39.5,40.04060439104285,22.11111111111111,23.61941030614178,0.0,0.0
29.4,119.7,0.0,36.9,35.1,9.0,45.0,17.1,3.6,18.6,18.0,0.0,17.1,72.3,0.9,0.0,0.0,0.0,28.18,31.53748096114152,38.35,39.303040546150775,21.4,22.584119191669764,0.0,0.0
31.8,116.4,0.0,34.8,31.2,9.0,45.0,16.2,3.2,19.2,18.0,0.0,16.2,66.6,1.8,0.0,0.0,0.0,27.293333333333333,30.69293672997063,37.2,38.56547670125871,20.68888888888889,21.548828077197744,0.0,0.0
34.2,113.1,0.0,32.7,27.3,9.0,45.0,15.3,2.8,19.8,18.0,0.0,15.3,60.9,2.7,0.0,0.0,0.0,26.406666666666666,29.848392498799736,36.05,37.82791285636664,19.977777777777778,20.513536962725727,0.0,0.0
36.6,109.8,0.0,30.6,23.4,9.0,45.0,14.4,2.4,20.4,18.0,0.0,14.4,55.2,3.6,0.0,0.0,0.0,25.52,29.003848267628843,34.9,37.09034901147457,19.266666666666666,19.478245848253707,0.0,0.0
39.0,106.5,0.0,28.5,19.5,9.0,45.0,13.5,2.0,21.0,18.0,0.0,13.5,49.5,4.5,0.0,0.0,0.0,24.633333333333333,28.159304036457954,33.75,36.3527851665825,18.555555555555557,18.44295473378169,0.0,0.0
41.4,103.2,0.0,26.4,15.600000000000001,9.0,45.0,12.6,1.5999999999999996,21.6,18.0,0.0,12.6,43.8,5.4,0.0,0.0,0.0,23.746666666666666,27.31475980528706,32.6,35.61522132169043,17.844444444444445,17.407663619309673,0.0,0.0
43.8,99.9,0.0,24.299999999999997,11.7,9.0,45.0,11.7,1.1999999999999997,22.2,18.0,0.0,11.7,38.1,6.3,0.0,0.0,0.0,22.86,26.470215574116168,31.450000000000003,34.87765747679836,17.133333333333333,16.372372504837656,0.0,0.0
46.2,96.6,0.0,22.2,7.800000000000001,9.0,45.0,10.8,0.7999999999999998,22.8,18.0,0.0,10.8,32.4,7.2,0.0,0.0,0.0,21.973333333333333,25.625671342945274,30.3,34.14009363190629,16.422222222222224,15.337081390365636,0.0,0.0
48.599999999999994,93.3,0.0,20.099999999999998,3.8999999999999986,9.0,45.0,9.9,0.3999999999999999,23.4,18.0,0.0,9.9,26.699999999999996,8.1,0.0,0.0,0.0,21.086666666666666,24.781127111774385,29.15,33.402529787014224,15.711111111111112,14.301790275893618,0.0,0.0
51.0,90.0,0.0,18.0,0.0,9.0,45.0,9.0,0.0,24.0,18.0,0.0,9.0,21.0,9.0,0.0,0.0,0.0,20.2,23.936582880603492,28.0,32.66496594212215,15.0,13.2664991614216,0.0,0.0
99.0,86.7,0.9,3897.6,153.0,11.1,43.6,9.0,0.0,21.6,18.0,0.0,8.1,21.0,8.1,0.0,0.0,0.9,291.84666666666664,986.5352656099328,708.05,1460.821545346058,14.377777777777778,13.052181907128979,0.3,0.42426406871192845
147.0,83.4,1.8,7777.2,306.0,13.2,42.2,9.0,0.0,19.2,18.0,0.0,7.2,21.0,7.2,0.0,0.0,1.8,563.4933333333333,1949.1339483392621,1388.1,2888.978124749994,13.755555555555556,12.83786465283636,0.6,0.8485281374238569
195.0,80.1,2.7,11656.8,459.0,15.3,40.8,9.0,0.0,16.8,18.0,0.0,6.3,21.0,6.3,0.0,0.0,2.7,835.14,2911.7326310685917,2068.1499999999996,4317.134704153929,13.133333333333333,12.62354739854374,0.8999999999999999,1.2727922061357853
243.0,76.8,3.6,15536.4,612.0,17.4,39.4,9.0,0.0,14.4,18.0,0.0,5.4,21.0,5.4,0.0,0.0,3.6,1106.7866666666666,3874.3313137979208,2748.2,5745.291283557865,12.511111111111111,12.409230144251122,1.2,1.6970562748477138
291.0,73.5,4.5,19416.0,765.0,19.5,38.0,9.0,0.0,12.0,18.0,0.0,4.5,21.0,4.5,0.0,0.0,4.5,1378.4333333333332,4836.929996527249,3428.25,7173.447862961802,11.88888888888889,12.194912889958502,1.5,2.1213203435596424
339.0,70.2,5.4,23295.6,918.0,21.6,36.6,9.0,0.0,9.600000000000001,18.0,0.0,3.5999999999999996,21.0,3.5999999999999996,0.0,0.0,5.4,1650.08,5799.528679256579,4108.299999999999,8601.604442365737,11.266666666666667,11.980595635665882,1.7999999999999998,2.5455844122715705
387.0,66.9,6.3,27175.2,1071.0,23.700000000000003,35.2,9.0,0.0,7.199999999999999,18.0,0.0,2.7,21.0,2.7,0.0,0.0,6.3,1921.7266666666667,6762.1273619859085,4788.349999999999,10029.761021769673,10.644444444444446,11.766278381373263,2.1,2.969848480983499
435.0,63.6,7.2,31054.8,1224.0,25.8,33.8,9.0,0.0,4.800000000000001,18.0,0.0,1.7999999999999998,21.0,1.7999999999999998,0.0,0.0,7.2,2193.373333333333,7724.726044715238,5468.4,11457.917601173609,10.022222222222222,11.551961127080643,2.4,3.3941125496954276
483.0,60.3,8.1,34934.4,1377.0,27.900000000000002,32.4,9.0,0.0,2.400000000000002,18.0,0.0,0.9000000000000004,21.0,0.9000000000000004,0.0,0.0,8.1,2465.0199999999995,8687.324727444568,6148.45,12886.074180577545,9.400000000000002,11.337643872788025,2.6999999999999997,3.818376618407356
531.0,57.0,9.0,38814.0,1530.0,30.0,31.0,9.0,0.0,0.0,18.0,0.0,0.0,21.0,0.0,0.0,0.0,9.0,2736.6666666666665,9649.923410173897,6828.5,14314.230759981481,8.777777777777779,11.123326618495405,3.0,4.242640687119285
593.1,57.9,9.0,34962.8,1385.7,29.1,29.7,9.4,0.0,0.0,17.1,0.0,0.0,18.9,0.0,0.0,0.0,9.9,2474.18,8713.727369844848,6172.933333333333,12923.307207300144,8.344444444444445,10.674505006727358,3.3,4.666904755831213
655.2,58.8,9.0,31111.6,1241.4,28.2,28.4,9.8,0.0,0.0,16.2,0.0,0.0,16.8,0.0,0.0,0.0,10.8,2211.693333333333,7777.5313295157985,5517.366666666667,11532.383654618807,7.911111111111111,10.225683394959312,3.6,5.091168824543142
717.3,59.7,9.0,27260.4,1097.1,27.3,27.1,10.2,0.0,0.0,15.3,0.0,0.0,14.7,0.0,0.0,0.0,11.7,1949.2066666666667,6841.33528918675,4861.799999999999,10141.460101937468,7.477777777777778,9.776861783191265,3.9,5.5154328932550705
779.4,60.6,9.0,23409.2,952.8,26.4,25.8,10.6,0.0,0.0,14.4,0.0,0.0,12.6,0.0,0.0,0.0,12.6,1686.72,5905.1392488577,4206.233333333334,8750.536549256132,7.044444444444445,9.328040171423218,4.2,5.939696961966998
841.5,61.5,9.0,19558.0,808.5,25.5,24.5,11.0,0.0,0.0,13.5,0.0,0.0,10.5,0.0,0.0,0.0,13.5,1424.2333333333333,4968.943208528652,3550.6666666666665,7359.612996574794,6.611111111111112,8.879218559655172,4.5,6.363961030678928
903.6,62.4,9.0,15706.800000000003,664.1999999999999,24.6,23.2,11.4,0.0,0.0,12.6,0.0,0.0,8.399999999999999,0.0,0.0,0.0,14.4,1161.746666666667,4032.747168199603,2895.0999999999995,5968.689443893456,6.177777777777778,8.430396947887125,4.8,6.788225099390855
965.7,63.3,9.0,11855.600000000002,519.8999999999999,23.7,21.9,11.8,0.0,0.0,11.7,0.0,0.0,6.299999999999999,0.0,0.0,0.0,15.3,899.2600000000002,3096.5511278705535,2239.533333333333,4577.765891212119,5.744444444444445,7.98157533611908,5.1,7.212489168102784
1027.8,64.2,9.0,8004.4000000000015,375.5999999999999,22.8,20.6,12.2,0.0,0.0,10.8,0.0,0.0,4.199999999999999,0.0,0.0,0.0,16.2,636.7733333333335,2160.355087541505,1583.9666666666662,3186.8423385307815,5.311111111111112,7.532753724351034,5.4,7.636753236814712
1089.9,65.1,9.0,4153.200000000004,231.29999999999995,21.9,19.299999999999997,12.6,0.0,0.0,9.9,0.0,0.0,2.099999999999998,0.0,0.0,0.0,17.1,374.28666666666686,1224.1590472124553,928.3999999999996,1795.9187858494442,4.877777777777778,7.083932112582987,5.699999999999999,8.06101730552664
1152.0,66.0,9.0,302.0,87.0,21.0,18.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,111.8,287.9630068834074,272.8333333333333,404.99523316810644,4.444444444444445,6.635110500814941,6.0,8.48528137423857
1098.0,74.1,9.9,5224.5,106.5,18.9,17.1,12.6,0.9,1.8,8.1,0.0,2.7,0.0,0.0,1.8,0.0,17.1,438.34,1492.6762868631702,1088.65,2202.4788272928026,4.8,6.866026641733362,6.3,8.371600159649667
1044.0,82.2,10.8,10147.0,126.0,16.8,16.2,12.2,1.8,3.6,7.2,0.0,5.4,0.0,0.0,3.6,0.0,16.2,764.8799999999999,2697.389566842933,1904.4666666666667,3999.9624214174987,5.155555555555556,7.096942782651785,6.6,8.257918945060762
990.0,90.3,11.7,15069.5,145.5,14.7,15.3,11.8,2.7,5.4,6.3,0.0,8.100000000000001,0.0,0.0,5.4,0.0,15.3,1091.4199999999998,3902.102846822696,2720.2833333333338,5797.446015542194,5.511111111111111,7.327858923570206,6.9,8.14423773047186
936.0,98.4,12.6,19992.0,165.0,12.6,14.4,11.4,3.6,7.2,5.4,0.0,10.8,0.0,0.0,7.2,0.0,14.4,1417.9599999999998,5106.816126802459,3536.1000000000004,7594.92960966689,5.866666666666667,7.5587750644886285,7.2,8.030556515882955
882.0,106.5,13.5,24914.5,184.5,10.5,13.5,11.0,4.5,9.0,4.5,0.0,13.5,0.0,0.0,9.0,0.0,13.5,1744.4999999999998,6311.5294067822215,4351.916666666667,9392.413203791588,6.222222222222222,7.78969120540705,7.5,7.916875301294052
828.0,114.6,14.4,29837.0,204.0,8.399999999999999,12.6,10.6,5.4,10.8,3.5999999999999996,0.0,16.200000000000003,0.0,0.0,10.8,0.0,12.6,2071.04,7516.242686761984,5167.733333333334,11189.896797916283,6.5777777777777775,8.020607346325471,7.8,7.803194086705148
774.0,122.69999999999999,15.3,34759.5,223.5,6.299999999999999,11.7,10.2,6.3,12.6,2.7,0.0,18.900000000000002,0.0,0.0,12.6,0.0,11.7,2397.58,8720.955966741747,5983.55,12987.38039204098,6.933333333333334,8.251523487243894,8.1,7.689512872116245
720.0,130.8,16.2,39682.0,243.0,4.199999999999999,10.8,9.8,7.2,14.4,1.7999999999999998,0.0,21.6,0.0,0.0,14.4,0.0,10.8,2724.12,9925.669246721509,6799.366666666667,14784.863986165676,7.288888888888889,8.482439628162316,8.4,7.575831657527342
666.0,138.89999999999998,17.1,44604.5,262.5,2.099999999999998,9.9,9.4,8.1,16.2,0.9000000000000004,0.0,24.3,0.0,0.0,16.2,0.0,9.9,3050.66,11130.38252670127,7615.183333333333,16582.34758029037,7.644444444444444,8.713355769080737,8.7,7.462150442938438
612.0,147.0,18.0,49527.0,282.0,0.0,9.0,9.0,9.0,18.0,0.0,0.0,27.0,0.0,0.0,18.0,0.0,9.0,3377.2,12335.095806681034,8431.0,18379.831174415067,8.0,8.94427190999916,9.0,7.3484692283495345
807.3,147.0,446.1,49721.1,292.2,3.0,8.1,9.0,9.0,16.2,0.0,0.0,27.0,2.1,0.9,18.0,0.0,8.1,3432.6,12377.614445763576,8569.45,18410.948274324146,8.033333333333333,8.985555975507124,8.7,7.462150442938438
1002.6,147.0,874.2,49915.2,302.4,6.0,7.2,9.0,9.0,14.4,0.0,0.0,27.0,4.2,1.8,18.0,0.0,7.2,3488.0,12420.133084846118,8707.9,18442.06537423322,8.066666666666666,9.026840041015088,8.4,7.575831657527342
