S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0,0.0,0.0,1.6,4.223742416388575,0.0,0.0,2.6666666666666665,5.185449728701349,3.0,4.242640687119285
0.0,0.9,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,9.0,0.0,0.0,1.62,4.161368174749717,0.15,0.33541019662496846,2.5999999999999996,5.041070494508609,3.0,4.242640687119285
0.0,1.8,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,9.0,0.0,0.0,1.6400000000000001,4.09899393311086,0.3,0.6708203932499369,2.533333333333333,4.896691260315867,3.0,4.242640687119285
0.0,2.7,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,9.0,0.0,0.0,1.6600000000000001,4.036619691472002,0.44999999999999996,1.0062305898749053,2.466666666666667,4.752312026123127,3.0,4.242640687119285
0.0,3.6,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,9.0,0.0,0.0,1.6800000000000002,3.974245449833145,0.6,1.3416407864998738,2.4,4.607932791930386,3.0,4.242640687119285
0.0,4.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,1.7000000000000002,3.9118712081942877,0.75,1.6770509831248424,2.333333333333333,4.4635535577376455,3.0,4.242640687119285
0.0,5.4,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,9.0,0.0,0.0,1.72,3.84949696655543,0.8999999999999999,2.0124611797498106,2.2666666666666666,4.319174323544905,3.0,4.242640687119285
0.0,6.3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,9.0,0.0,0.0,1.74,3.7871227249165726,1.05,2.3478713763747794,2.2,4.1747950893521635,3.0,4.242640687119285
0.0,7.2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,9.0,0.0,0.0,1.76,3.7247484832777156,1.2,2.6832815729997477,2.1333333333333333,4.030415855159423,3.0,4.242640687119285
0.0,8.1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.600000000000001,0.0,0.0,0.0,9.0,0.0,0.0,1.78,3.662374241638858,1.3499999999999999,3.018691769624716,2.0666666666666664,3.8860366209666823,3.0,4.242640687119285
0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,1.8,3.6000000000000005,1.5,3.3541019662496847,2.0,3.7416573867739413,3.0,4.242640687119285
