S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
39.0,0.0,0.0,0.0,9.0,9.0,0.0,87.0,0.0,45.0,0.0,4.0,9.0,75.0,0.0,0.0,0.0,0.0,18.466666666666665,28.14691615237607,9.5,13.793114224133722,24.444444444444443,33.230210856692544,0.0,0.0
36.0,0.0,0.0,9.3,8.1,8.1,7.2,83.1,0.0,45.0,0.0,3.6,9.0,72.0,0.0,0.9,0.0,3.0,18.759999999999998,28.329957013527906,10.25,15.828477017513125,24.43333333333333,32.55084044554307,1.3,1.2569805089976536
33.0,0.0,0.0,18.6,7.2,7.2,14.4,79.2,0.0,45.0,0.0,3.2,9.0,69.0,0.0,1.8,0.0,6.0,19.05333333333333,28.512997874679748,11.0,17.86383981089253,24.42222222222222,31.871470034393596,2.6,2.513961017995307
30.0,0.0,0.0,27.900000000000002,6.3,6.3,21.6,75.3,0.0,45.0,0.0,2.8,9.0,66.0,0.0,2.7,0.0,9.0,19.346666666666664,28.696038735831586,11.75,19.899202604271927,24.41111111111111,31.192099623244122,3.9000000000000004,3.770941526992961
27.0,0.0,0.0,37.2,5.4,5.4,28.8,71.4,0.0,45.0,0.0,2.4,9.0,63.0,0.0,3.6,0.0,12.0,19.639999999999997,28.879079596983424,12.5,21.934565397651333,24.4,30.512729212094648,5.2,5.027922035990614
24.0,0.0,0.0,46.5,4.5,4.5,36.0,67.5,0.0,45.0,0.0,2.0,9.0,60.0,0.0,4.5,0.0,15.0,19.93333333333333,29.06212045813526,13.25,23.969928191030732,24.388888888888886,29.833358800945174,6.5,6.284902544988268
21.0,0.0,0.0,55.800000000000004,3.5999999999999996,3.5999999999999996,43.2,63.6,0.0,45.0,0.0,1.5999999999999996,9.0,57.0,0.0,5.4,0.0,18.0,20.226666666666667,29.245161319287103,14.0,26.005290984410138,24.377777777777776,29.1539883897957,7.800000000000001,7.541883053985922
18.0,0.0,0.0,65.10000000000001,2.7,2.7,50.4,59.7,0.0,45.0,0.0,1.1999999999999997,9.0,54.0,0.0,6.3,0.0,21.0,20.52,29.42820218043894,14.75,28.040653777789537,24.366666666666667,28.474617978646226,9.1,8.798863562983575
15.0,0.0,0.0,74.4,1.7999999999999998,1.7999999999999998,57.6,55.8,0.0,45.0,0.0,0.7999999999999998,9.0,51.0,0.0,7.2,0.0,24.0,20.813333333333333,29.61124304159078,15.5,30.076016571168942,24.355555555555554,27.79524756749675,10.4,10.055844071981229
12.0,0.0,0.0,83.7,0.9000000000000004,0.9000000000000004,64.8,51.9,0.0,45.0,0.0,0.3999999999999999,9.0,48.0,0.0,8.1,0.0,27.0,21.106666666666666,29.79428390274262,16.25,32.11137936454834,24.34444444444444,27.115877156347278,11.700000000000001,11.312824580978882
9.0,0.0,0.0,93.0,0.0,0.0,72.0,48.0,0.0,45.0,0.0,0.0,9.0,45.0,0.0,9.0,0.0,30.0,21.4,29.977324763894458,17.0,34.14674215792775,24.333333333333332,26.436506745197804,13.0,12.569805089976535
9.0,7.8,0.0,83.7,1.8,0.0,72.0,58.5,0.0,43.8,0.0,0.0,10.8,40.5,0.0,9.0,0.0,30.0,21.86,31.20333470389359,17.05,33.51639910060014,25.066666666666666,28.667507055335513,13.0,12.569805089976535
9.0,15.6,0.0,74.4,3.6,0.0,72.0,69.0,0.0,42.6,0.0,0.0,12.6,36.0,0.0,9.0,0.0,30.0,22.32,32.42934464389272,17.1,32.88605604327254,25.8,30.89850736547322,13.0,12.569805089976535
9.0,23.4,0.0,65.1,5.4,0.0,72.0,79.5,0.0,41.4,0.0,0.0,14.4,31.5,0.0,9.0,0.0,30.0,22.779999999999998,33.65535458389184,17.15,32.25571298594494,26.53333333333333,33.129507675610924,13.0,12.569805089976535
9.0,31.2,0.0,55.8,7.2,0.0,72.0,90.0,0.0,40.2,0.0,0.0,16.2,27.0,0.0,9.0,0.0,30.0,23.24,34.88136452389097,17.2,31.62536992861733,27.266666666666666,35.36050798574863,13.0,12.569805089976535
9.0,39.0,0.0,46.5,9.0,0.0,72.0,100.5,0.0,39.0,0.0,0.0,18.0,22.5,0.0,9.0,0.0,30.0,23.7,36.1073744638901,17.25,30.995026871289728,28.0,37.59150829588634,13.0,12.569805089976535
9.0,46.8,0.0,37.199999999999996,10.8,0.0,72.0,111.0,0.0,37.8,0.0,0.0,19.8,18.0,0.0,9.0,0.0,30.0,24.16,37.333384403889234,17.3,30.364683813962124,28.733333333333334,39.82250860602405,13.0,12.569805089976535
9.0,54.6,0.0,27.89999999999999,12.6,0.0,72.0,121.5,0.0,36.6,0.0,0.0,21.6,13.5,0.0,9.0,0.0,30.0,24.62,38.559394343888364,17.35,29.73434075663452,29.46666666666667,42.05350891616176,13.0,12.569805089976535
9.0,62.4,0.0,18.599999999999994,14.4,0.0,72.0,132.0,0.0,35.4,0.0,0.0,23.4,9.0,0.0,9.0,0.0,30.0,25.08,39.78540428388749,17.4,29.103997699306916,30.200000000000003,44.28450922629946,13.0,12.569805089976535
9.0,70.2,0.0,9.299999999999997,16.2,0.0,72.0,142.5,0.0,34.2,0.0,0.0,25.2,4.5,0.0,9.0,0.0,30.0,25.54,41.01141422388662,17.45,28.473654641979312,30.933333333333334,46.51550953643718,13.0,12.569805089976535
9.0,78.0,0.0,0.0,18.0,0.0,72.0,153.0,0.0,33.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,30.0,26.0,42.23742416388575,17.5,27.84331158465171,31.666666666666668,48.74650984657488,13.0,12.569805089976535
9.0,79.2,3.6,0.0,17.1,0.0,72.0,144.6,0.0,33.0,0.0,0.0,26.1,2.7,0.0,8.1,0.0,27.0,25.82,40.94175278488681,18.15,28.248024170006932,30.933333333333334,46.61209405052601,11.7,11.312824580978882
9.0,80.4,7.2,0.0,16.2,0.0,72.0,136.2,0.0,33.0,0.0,0.0,25.2,5.4,0.0,7.2,0.0,24.0,25.64,39.64608140588786,18.8,28.652736755362156,30.2,44.477678254477134,10.4,10.055844071981229
9.0,81.6,10.8,0.0,15.3,0.0,72.0,127.8,0.0,33.0,0.0,0.0,24.3,8.100000000000001,0.0,6.3,0.0,21.0,25.46,38.35041002688892,19.45,29.05744934071738,29.46666666666667,42.34326245842826,9.1,8.798863562983573
