Date_Time,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0
2021-03-22 09:30:03,0,0,0,0,0,0
2021-03-22 09:30:13,0,0,0,0,0,0
2021-03-22 09:30:33,0,0,0,0,0,0
2021-03-22 09:30:43,21,7,7,0,0,0
2021-03-22 09:30:53,21,7,7,0,0,0
2021-03-22 09:31:03,0,0,0,0,0,0
2021-03-22 09:31:13,0,0,0,0,0,0
2021-03-22 09:31:33,9,3,0,0,0,0
2021-03-22 09:31:43,0,0,0,0,0,0
2021-03-22 09:31:53,0,0,0,0,0,0
2021-03-22 09:32:03,18,3,0,0,0,0
2021-03-22 09:32:13,18,3,0,0,0,0
2021-03-22 09:32:33,0,0,0,0,0,0
2021-03-22 09:32:43,0,0,0,0,0,0
2021-03-22 09:32:53,0,0,0,0,0,0
2021-03-22 09:33:03,0,0,0,0,0,0
2021-03-22 09:33:13,0,0,0,0,0,0
2021-03-22 09:33:33,0,0,0,0,0,0
2021-03-22 09:33:43,0,0,0,0,0,0
2021-03-22 09:33:53,0,0,0,0,0,0
2021-03-22 09:34:03,0,0,0,0,0,0
2021-03-22 09:34:13,0,0,0,0,0,0
2021-03-22 09:34:33,0,0,0,0,0,0
2021-03-22 09:34:43,0,0,0,0,0,0
2021-03-22 09:34:53,0,0,0,0,0,0
2021-03-22 09:35:03,0,0,0,0,0,0
2021-03-22 09:35:13,0,0,0,0,0,0
2021-03-22 09:35:33,0,0,0,0,0,0
2021-03-22 09:35:43,0,0,0,0,0,0
2021-03-22 09:35:53,0,0,0,0,0,0
2021-03-22 09:36:03,0,0,0,0,0,0
2021-03-22 09:36:13,0,0,0,0,0,0
2021-03-22 09:36:33,0,0,0,0,0,0
2021-03-22 09:36:43,0,0,0,0,0,0
2021-03-22 09:36:53,0,0,0,0,0,0
2021-03-22 09:37:03,0,0,0,0,0,0
2021-03-22 09:37:13,0,0,0,0,0,0
2021-03-22 09:37:33,0,0,0,0,0,0
2021-03-22 09:37:43,0,0,0,0,0,0
2021-03-22 09:37:53,0,0,0,0,0,0
2021-03-22 09:38:03,9,0,0,0,0,0
2021-03-22 09:38:13,9,0,0,0,0,0
2021-03-22 09:38:33,0,0,0,0,0,0
2021-03-22 09:38:43,0,0,0,0,0,0
2021-03-22 09:38:53,0,0,0,0,0,0
2021-03-22 09:39:03,0,0,0,0,0,0
2021-03-22 09:39:13,0,0,0,0,0,0
2021-03-22 09:39:33,0,0,0,0,0,0
2021-03-22 09:39:43,0,0,0,0,0,0
2021-03-22 09:39:53,0,0,0,0,0,0
2021-03-22 09:40:03,9,3,3,3,3,3
2021-03-22 09:40:13,9,3,3,3,3,3
2021-03-22 09:40:33,0,0,0,0,0,0
2021-03-22 09:40:43,0,0,0,0,0,0
2021-03-22 09:40:53,0,0,0,0,0,0
2021-03-22 09:41:03,9,0,0,0,0,0
2021-03-22 09:41:13,51,14,0,0,0,0
2021-03-22 09:41:33,435,129,7,3,3,3
2021-03-22 09:41:43,468,140,3,0,0,0
2021-03-22 09:41:53,585,191,24,3,3,3
2021-03-22 09:42:03,459,153,13,3,3,3
2021-03-22 09:42:13,399,129,3,0,0,0
2021-03-22 09:42:33,480,156,20,10,6,6
2021-03-22 09:42:43,423,141,27,10,6,6
2021-03-22 09:42:53,237,79,10,0,0,0
2021-03-22 09:43:03,228,76,3,0,0,0
2021-03-22 09:43:13,354,118,16,3,3,0
2021-03-22 09:43:33,429,143,9,0,0,0
2021-03-22 09:43:43,258,86,6,0,0,0
2021-03-22 09:43:53,60,20,10,0,0,0
2021-03-22 09:44:03,156,52,16,3,3,3
2021-03-22 09:44:13,321,103,0,0,0,0
2021-03-22 09:44:33,366,118,3,0,0,0
2021-03-22 09:44:43,354,114,11,0,0,0
2021-03-22 09:44:53,240,80,17,3,3,3
2021-03-22 09:45:03,162,54,12,6,6,6
2021-03-22 09:45:13,150,50,9,0,0,0
2021-03-22 09:45:33,147,49,6,3,3,0
2021-03-22 09:45:43,57,19,7,0,0,0
2021-03-22 09:45:53,183,61,7,0,0,0
2021-03-22 09:46:03,168,56,3,0,0,0
2021-03-22 09:46:13,111,37,6,3,3,0
2021-03-22 09:46:33,129,43,14,3,3,0
2021-03-22 09:46:43,81,27,0,0,0,0
2021-03-22 09:46:53,102,34,0,0,0,0
2021-03-22 09:47:03,177,59,0,0,0,0
2021-03-22 09:47:13,108,33,0,0,0,0
2021-03-22 09:47:33,108,36,3,0,0,0
2021-03-22 09:47:43,39,13,6,0,0,0
2021-03-22 09:47:53,48,16,9,3,3,3
2021-03-22 09:48:03,84,28,3,3,3,3
2021-03-22 09:48:13,27,9,3,3,3,3
2021-03-22 09:48:33,36,12,3,0,0,0
2021-03-22 09:48:43,48,16,0,0,0,0
2021-03-22 09:48:53,27,9,0,0,0,0
2021-03-22 09:49:03,75,25,0,0,0,0
2021-03-22 09:49:13,18,6,0,0,0,0
2021-03-22 09:49:33,39,13,3,0,0,0
2021-03-22 09:49:43,60,20,13,0,0,0
2021-03-22 09:49:53,42,14,10,0,0,0
2021-03-22 09:50:03,90,30,14,0,0,0
2021-03-22 09:50:13,75,25,6,0,0,0
2021-03-22 09:50:33,0,0,0,0,0,0
2021-03-22 09:50:43,99,33,0,0,0,0
2021-03-22 09:50:53,87,29,0,0,0,0
2021-03-22 09:51:03,21,7,3,3,3,0
2021-03-22 09:51:13,30,10,3,3,3,0
2021-03-22 09:51:33,66,22,12,9,6,0
2021-03-22 09:51:43,255,81,32,6,3,0
2021-03-22 09:51:53,135,41,6,0,0,0
2021-03-22 09:52:03,105,31,0,0,0,0
2021-03-22 09:52:13,39,13,7,3,3,3
2021-03-22 09:52:33,18,6,0,0,0,0
2021-03-22 09:52:43,18,6,0,0,0,0
2021-03-22 09:52:53,147,49,0,0,0,0
2021-03-22 09:53:03,0,0,0,0,0,0
2021-03-22 09:53:13,0,0,0,0,0,0
2021-03-22 09:53:33,30,10,0,0,0,0
2021-03-22 09:53:43,39,13,3,0,0,0
2021-03-22 09:53:53,18,6,3,0,0,0
2021-03-22 09:54:03,0,0,0,0,0,0
2021-03-22 09:54:13,0,0,0,0,0,0
2021-03-22 09:54:33,0,0,0,0,0,0
2021-03-22 09:54:43,9,3,3,3,3,0
2021-03-22 09:54:53,75,25,3,3,3,0
2021-03-22 09:55:03,75,25,3,0,0,0
2021-03-22 09:55:13,9,3,3,0,0,0
2021-03-22 09:55:33,0,0,0,0,0,0
2021-03-22 09:55:43,0,0,0,0,0,0
2021-03-22 09:55:53,9,3,0,0,0,0
2021-03-22 09:56:03,18,6,3,3,3,3
2021-03-22 09:56:13,0,0,0,0,0,0
2021-03-22 09:56:33,0,0,0,0,0,0
2021-03-22 09:56:43,9,3,0,0,0,0
2021-03-22 09:56:53,0,0,0,0,0,0
2021-03-22 09:57:03,0,0,0,0,0,0
2021-03-22 09:57:13,0,0,0,0,0,0
2021-03-22 09:57:33,0,0,0,0,0,0
2021-03-22 09:57:43,9,0,0,0,0,0
2021-03-22 09:57:53,9,0,0,0,0,0
2021-03-22 09:58:03,0,0,0,0,0,0
2021-03-22 09:58:13,9,3,0,0,0,0
2021-03-22 09:58:33,9,3,3,3,3,3
2021-03-22 09:58:43,42,14,3,3,3,3
2021-03-22 09:58:53,42,14,0,0,0,0
2021-03-22 09:59:03,18,6,3,0,0,0
2021-03-22 09:59:13,0,0,0,0,0,0
2021-03-22 09:59:33,0,0,0,0,0,0
2021-03-22 09:59:43,0,0,0,0,0,0
2021-03-22 09:59:53,9,3,0,0,0,0
2021-03-22 10:00:03,9,3,0,0,0,0
2021-03-22 10:00:13,9,3,0,0,0,0
2021-03-22 10:00:33,0,0,0,0,0,0
2021-03-22 10:00:43,0,0,0,0,0,0
2021-03-22 10:00:53,0,0,0,0,0,0
2021-03-22 10:01:03,0,0,0,0,0,0
2021-03-22 10:01:13,0,0,0,0,0,0
2021-03-22 10:01:33,0,0,0,0,0,0
2021-03-22 10:01:43,0,0,0,0,0,0
2021-03-22 10:01:53,0,0,0,0,0,0
2021-03-22 10:02:03,0,0,0,0,0,0
2021-03-22 10:02:13,0,0,0,0,0,0
2021-03-22 10:02:33,57,15,0,0,0,0
2021-03-22 10:02:43,57,15,0,0,0,0
2021-03-22 10:02:53,0,0,0,0,0,0
2021-03-22 10:03:03,0,0,0,0,0,0
2021-03-22 10:03:13,0,0,0,0,0,0
2021-03-22 10:03:33,0,0,0,0,0,0
2021-03-22 10:03:43,0,0,0,0,0,0
2021-03-22 10:03:53,0,0,0,0,0,0
2021-03-22 10:04:03,0,0,0,0,0,0
